Frequency [Hz]	S(f)
1281,738	0,032
1285,400	0,0329
1289,063	0,033
1292,725	0,0319
1296,387	0,0308
1300,049	0,031
1303,711	0,0319
1307,373	0,032
1311,035	0,0317
1314,697	0,0321
1318,359	0,0325
1322,021	0,0322
1325,684	0,0318
1329,346	0,0307
1333,008	0,0296
1336,670	0,0302
1340,332	0,0316
1343,994	0,032
1347,656	0,0318
1351,318	0,0317
1354,980	0,0311
1358,643	0,0308
1362,305	0,0308
1365,967	0,0305
1369,629	0,0301
1373,291	0,0299
1376,953	0,0297
1380,615	0,0297
1384,277	0,0298
1387,939	0,0297
1391,602	0,0295
1395,264	0,0298
1398,926	0,0303
1402,588	0,0301
1406,250	0,0295
1409,912	0,0296
1413,574	0,0303
1417,236	0,0308
1420,898	0,0302
1424,561	0,0289
1428,223	0,0277
1431,885	0,0276
1435,547	0,0282
1439,209	0,0288
1442,871	0,0291
1446,533	0,0292
1450,195	0,0291
1453,857	0,029
1457,520	0,0286
1461,182	0,028
1464,844	0,0277
1468,506	0,0274
1472,168	0,0269
1475,830	0,0273
1479,492	0,0283
1483,154	0,0285
1486,816	0,0278
1490,479	0,0273
1494,141	0,0273
1497,803	0,0275
1501,465	0,0277
1505,127	0,0278
1508,789	0,0278
1512,451	0,0277
1516,113	0,0274
1519,775	0,0269
1523,438	0,0267
1527,100	0,0274
1530,762	0,0281
1534,424	0,0282
1538,086	0,0277
1541,748	0,0269
1545,410	0,0262
1549,072	0,0258
1552,734	0,026
1556,396	0,0268
1560,059	0,027
1563,721	0,0268
1567,383	0,0268
1571,045	0,0267
1574,707	0,0263
1578,369	0,0258
1582,031	0,0255
1585,693	0,0257
1589,355	0,0259
1593,018	0,0256
1596,680	0,0252
1600,342	0,025
1604,004	0,0252
1607,666	0,0256
1611,328	0,0254
1614,990	0,0248
1618,652	0,0248
1622,314	0,0249
1625,977	0,0246
1629,639	0,0244
1633,301	0,0245
1636,963	0,0245
1640,625	0,0243
1644,287	0,0245
1647,949	0,0248
1651,611	0,0252
1655,273	0,0259
1658,936	0,0262
1662,598	0,0258
1666,260	0,0252
1669,922	0,0247
1673,584	0,0246
1677,246	0,0248
1680,908	0,0247
1684,570	0,0242
1688,232	0,0236
1691,895	0,0231
1695,557	0,0232
1699,219	0,0235
1702,881	0,0234
1706,543	0,0231
1710,205	0,0232
1713,867	0,0238
1717,529	0,0245
1721,191	0,0248
1724,854	0,0244
1728,516	0,0235
1732,178	0,0229
1735,840	0,023
1739,502	0,023
1743,164	0,0228
1746,826	0,0228
1750,488	0,0225
1754,150	0,0221
1757,813	0,0222
1761,475	0,0225
1765,137	0,0226
1768,799	0,0228
1772,461	0,0228
1776,123	0,0224
1779,785	0,022
1783,447	0,0216
1787,109	0,0216
1790,771	0,0216
1794,434	0,0213
1798,096	0,0213
1801,758	0,0219
1805,420	0,0223
1809,082	0,0219
1812,744	0,021
1816,406	0,0206
1820,068	0,021
1823,730	0,0214
1827,393	0,0214
1831,055	0,0212
1834,717	0,0209
1838,379	0,0205
1842,041	0,0204
1845,703	0,0206
1849,365	0,0211
1853,027	0,0215
1856,689	0,0213
1860,352	0,0211
1864,014	0,0216
1867,676	0,022
1871,338	0,0216
1875,000	0,0209
1878,662	0,0206
1882,324	0,0208
1885,986	0,0209
1889,648	0,0207
1893,311	0,0206
1896,973	0,0207
1900,635	0,0206
1904,297	0,0202
1907,959	0,0194
1911,621	0,0187
1915,283	0,0186
1918,945	0,019
1922,607	0,0194
