Frequency [Hz]	S(f)
0,000	0,104
3,662	0,293
7,324	0,377
10,986	0,345
14,648	0,294
18,311	0,261
21,973	0,239
25,635	0,22
29,297	0,204
32,959	0,192
36,621	0,178
40,283	0,164
43,945	0,152
47,607	0,142
51,270	0,134
54,932	0,126
58,594	0,12
62,256	0,118
65,918	0,113
69,580	0,105
73,242	0,0962
76,904	0,0886
80,566	0,0835
84,229	0,0797
87,891	0,0772
91,553	0,0768
95,215	0,076
98,877	0,0716
102,539	0,0655
106,201	0,061
109,863	0,0585
113,525	0,0565
117,188	0,0544
120,850	0,0528
124,512	0,0506
128,174	0,0475
131,836	0,0447
135,498	0,0431
139,160	0,0419
142,822	0,0409
146,484	0,0402
150,146	0,0389
153,809	0,0368
157,471	0,0353
161,133	0,0347
164,795	0,034
168,457	0,0331
172,119	0,032
175,781	0,0308
179,443	0,0296
183,105	0,0287
186,768	0,0278
190,430	0,0272
194,092	0,0268
197,754	0,0263
201,416	0,0258
205,078	0,0256
208,740	0,025
212,402	0,0237
216,064	0,0225
219,727	0,0219
223,389	0,0216
227,051	0,0213
230,713	0,0208
234,375	0,0202
238,037	0,0196
241,699	0,0191
245,361	0,0187
249,023	0,0184
252,686	0,0182
256,348	0,018
260,010	0,0174
263,672	0,0164
267,334	0,0162
270,996	0,0163
274,658	0,0159
278,320	0,0152
281,982	0,0149
285,645	0,015
289,307	0,015
292,969	0,0145
296,631	0,0141
300,293	0,0137
303,955	0,0134
307,617	0,0136
311,279	0,0136
314,941	0,0133
318,604	0,0129
322,266	0,0126
325,928	0,0122
329,590	0,0119
333,252	0,0119
336,914	0,0119
340,576	0,0118
344,238	0,0116
347,900	0,0112
351,563	0,0108
355,225	0,0107
358,887	0,0107
362,549	0,0106
366,211	0,0105
369,873	0,0103
373,535	0,0102
377,197	0,01
380,859	0,00993
384,521	0,00969
388,184	0,00937
391,846	0,00938
395,508	0,00952
399,170	0,00936
402,832	0,00902
406,494	0,00865
410,156	0,00833
413,818	0,00819
417,480	0,00817
421,143	0,00824
424,805	0,00829
428,467	0,00823
432,129	0,00824
435,791	0,00823
439,453	0,00798
443,115	0,0077
446,777	0,00768
450,439	0,00772
454,102	0,00753
457,764	0,00727
461,426	0,00725
465,088	0,00721
468,750	0,00694
472,412	0,00673
476,074	0,00667
479,736	0,00667
483,398	0,00668
487,061	0,00657
490,723	0,00638
494,385	0,00629
498,047	0,00621
501,709	0,00609
505,371	0,00609
509,033	0,00613
512,695	0,00603
516,357	0,00585
520,020	0,00572
523,682	0,00575
527,344	0,00593
531,006	0,00603
534,668	0,00595
538,330	0,00579
541,992	0,00562
545,654	0,00547
549,316	0,00532
552,979	0,00522
556,641	0,00514
560,303	0,00511
563,965	0,00513
567,627	0,00516
571,289	0,00516
574,951	0,00519
578,613	0,00532
582,275	0,00539
585,938	0,00525
589,600	0,00503
593,262	0,00487
596,924	0,00482
600,586	0,00489
604,248	0,00494
607,910	0,00487
611,572	0,00478
615,234	0,00477
618,896	0,00478
622,559	0,00468
626,221	0,00449
629,883	0,00434
633,545	0,00432
637,207	0,00436
640,869	0,00432
644,531	0,00428
648,193	0,00431
651,855	0,00434
655,518	0,0043
659,180	0,00422
662,842	0,00411
666,504	0,00405
670,166	0,00406
673,828	0,00408
677,490	0,00404
681,152	0,004
684,814	0,00403
688,477	0,00403
692,139	0,00394
695,801	0,00383
699,463	0,00379
703,125	0,00389
706,787	0,00396
710,449	0,00391
714,111	0,00382
717,773	0,00377
721,436	0,00373
725,098	0,00365
728,760	0,00356
732,422	0,00352
736,084	0,00351
739,746	0,00353
743,408	0,00357
747,070	0,00358
750,732	0,00356
754,395	0,00351
758,057	0,00345
761,719	0,00335
765,381	0,00328
769,043	0,00329
772,705	0,0033
776,367	0,00331
780,029	0,00332
783,691	0,00329
787,354	0,00319
791,016	0,00314
794,678	0,00315
798,340	0,00315
802,002	0,00313
805,664	0,00305
809,326	0,00297
812,988	0,00297
816,650	0,00299
820,313	0,00294
823,975	0,00289
827,637	0,00286
831,299	0,00283
834,961	0,00283
838,623	0,00283
842,285	0,00283
845,947	0,00281
849,609	0,00281
853,271	0,00283
856,934	0,00279
860,596	0,00269
864,258	0,00263
867,920	0,00263
871,582	0,00261
875,244	0,00254
878,906	0,0025
882,568	0,0025
886,230	0,00251
889,893	0,00253
893,555	0,00256
897,217	0,00253
900,879	0,00245
904,541	0,00244
908,203	0,00251
911,865	0,00256
915,527	0,00255
919,189	0,00247
922,852	0,00237
926,514	0,00232
930,176	0,00233
933,838	0,00235
937,500	0,00232
941,162	0,00228
944,824	0,00232
948,486	0,00238
952,148	0,00237
955,811	0,00232
959,473	0,00233
963,135	0,00235
966,797	0,00232
970,459	0,00228
974,121	0,00228
977,783	0,00226
981,445	0,00218
985,107	0,00212
988,770	0,00211
992,432	0,00212
996,094	0,00212
999,756	0,00205
1003,418	0,00202
1007,080	0,00209
1010,742	0,00215
1014,404	0,00212
1018,066	0,00206
1021,729	0,00205
1025,391	0,00206
1029,053	0,00207
1032,715	0,00204
1036,377	0,002
1040,039	0,00197
1043,701	0,00197
1047,363	0,00198
1051,025	0,00197
1054,688	0,00198
1058,350	0,00199
1062,012	0,00198
1065,674	0,00196
1069,336	0,00195
1072,998	0,00195
1076,660	0,00191
1080,322	0,00188
1083,984	0,00189
1087,646	0,00189
1091,309	0,00184
1094,971	0,0018
1098,633	0,00183
1102,295	0,00186
1105,957	0,00187
1109,619	0,00186
1113,281	0,00182
1116,943	0,00179
1120,605	0,00179
1124,268	0,00183
1127,930	0,00185
1131,592	0,00184
1135,254	0,00183
1138,916	0,00178
1142,578	0,00168
1146,240	0,00165
1149,902	0,00171
1153,564	0,00174
1157,227	0,00172
1160,889	0,00169
1164,551	0,00172
1168,213	0,00172
1171,875	0,00166
1175,537	0,00162
1179,199	0,00161
1182,861	0,00159
1186,523	0,00157
1190,186	0,00159
1193,848	0,00158
1197,510	0,00155
1201,172	0,00152
1204,834	0,00151
1208,496	0,00149
1212,158	0,00151
1215,820	0,00154
1219,482	0,00154
1223,145	0,00152
1226,807	0,00149
1230,469	0,00148
1234,131	0,00147
1237,793	0,00147
1241,455	0,00145
1245,117	0,00144
1248,779	0,00144
1252,441	0,00143
1256,104	0,00143
1259,766	0,00143
1263,428	0,00143
1267,090	0,00144
1270,752	0,00143
1274,414	0,00138
1278,076	0,00136
1281,738	0,00139
1285,400	0,0014
1289,063	0,00137
1292,725	0,00135
1296,387	0,00136
1300,049	0,00137
1303,711	0,00139
1307,373	0,00141
1311,035	0,00142
1314,697	0,00143
1318,359	0,00142
1322,021	0,00138
1325,684	0,00134
1329,346	0,0013
1333,008	0,00128
1336,670	0,00129
1340,332	0,00131
1343,994	0,00131
1347,656	0,00132
1351,318	0,00132
1354,980	0,0013
1358,643	0,00125
1362,305	0,00124
1365,967	0,00125
1369,629	0,00126
1373,291	0,00125
1376,953	0,00123
1380,615	0,00122
1384,277	0,00121
1387,939	0,00121
1391,602	0,00121
1395,264	0,00121
1398,926	0,00121
1402,588	0,00121
1406,250	0,00122
1409,912	0,00124
1413,574	0,00126
1417,236	0,00123
1420,898	0,00117
1424,561	0,00112
1428,223	0,00111
1431,885	0,00111
1435,547	0,00111
1439,209	0,0011
1442,871	0,00109
1446,533	0,00108
1450,195	0,0011
1453,857	0,00113
1457,520	0,00116
1461,182	0,00115
1464,844	0,00113
1468,506	0,0011
1472,168	0,0011
1475,830	0,00113
1479,492	0,00115
1483,154	0,00112
1486,816	0,0011
1490,479	0,00107
1494,141	0,00104
1497,803	0,00105
1501,465	0,00108
1505,127	0,00109
1508,789	0,00106
1512,451	0,00104
1516,113	0,00102
1519,775	0,00101
1523,438	0,001
1527,100	0,000993
1530,762	0,00099
1534,424	0,001
1538,086	0,00102
1541,748	0,00102
1545,410	0,00102
1549,072	0,00101
1552,734	0,000998
1556,396	0,000998
1560,059	0,000993
1563,721	0,000972
1567,383	0,000965
1571,045	0,000989
1574,707	0,000999
1578,369	0,00099
1582,031	0,000987
1585,693	0,000983
1589,355	0,000956
1593,018	0,000918
1596,680	0,000906
1600,342	0,000906
1604,004	0,000899
1607,666	0,000909
1611,328	0,000925
1614,990	0,000944
1618,652	0,000961
1622,314	0,000956
1625,977	0,000933
1629,639	0,000898
1633,301	0,000874
1636,963	0,000883
1640,625	0,000899
1644,287	0,000906
1647,949	0,000906
1651,611	0,000886
1655,273	0,000866
1658,936	0,000863
1662,598	0,000867
1666,260	0,000884
1669,922	0,000894
1673,584	0,000881
1677,246	0,00087
1680,908	0,000864
1684,570	0,000862
1688,232	0,000878
1691,895	0,000889
1695,557	0,000884
1699,219	0,000872
1702,881	0,000845
1706,543	0,000825
1710,205	0,000817
1713,867	0,000809
1717,529	0,000813
1721,191	0,000822
1724,854	0,00082
1728,516	0,000805
1732,178	0,0008
1735,840	0,000811
1739,502	0,000819
1743,164	0,000812
1746,826	0,000797
1750,488	0,000781
1754,150	0,000758
1757,813	0,000736
1761,475	0,000729
1765,137	0,00074
1768,799	0,000763
1772,461	0,000781
1776,123	0,000784
1779,785	0,000785
1783,447	0,000786
1787,109	0,00078
1790,771	0,000766
1794,434	0,000754
1798,096	0,00075
1801,758	0,000755
1805,420	0,000772
1809,082	0,000786
1812,744	0,000768
1816,406	0,000744
1820,068	0,000752
1823,730	0,000762
1827,393	0,000754
1831,055	0,00074
1834,717	0,000737
1838,379	0,00074
1842,041	0,000732
1845,703	0,000715
1849,365	0,000702
1853,027	0,0007
1856,689	0,000695
1860,352	0,000688
1864,014	0,00069
1867,676	0,000703
1871,338	0,000706
1875,000	0,000697
1878,662	0,000701
1882,324	0,000712
1885,986	0,000704
1889,648	0,000693
1893,311	0,000695
1896,973	0,000704
1900,635	0,000699
1904,297	0,000678
1907,959	0,000647
1911,621	0,000621
1915,283	0,000628
1918,945	0,000652
1922,607	0,000664
1926,270	0,000672
1929,932	0,000675
1933,594	0,000672
1937,256	0,000661
1940,918	0,000639
1944,580	0,000615
1948,242	0,000618
1951,904	0,000637
1955,566	0,000641
1959,229	0,000632
1962,891	0,000629
1966,553	0,000651
1970,215	0,000678
1973,877	0,00067
1977,539	0,000639
1981,201	0,000621
1984,863	0,000622
1988,525	0,000631
1992,188	0,000636
1995,850	0,000629
1999,512	0,000616
2003,174	0,000609
2006,836	0,000612
2010,498	0,000607
2014,160	0,000588
2017,822	0,00058
2021,484	0,000591
2025,146	0,000593
2028,809	0,000588
2032,471	0,000599
2036,133	0,000609
2039,795	0,00059
2043,457	0,000567
2047,119	0,000559
2050,781	0,000552
2054,443	0,000549
2058,105	0,00056
2061,768	0,000573
2065,430	0,000583
2069,092	0,000592
2072,754	0,000591
2076,416	0,000582
2080,078	0,000578
2083,740	0,000574
2087,402	0,000562
2091,064	0,000554
2094,727	0,000559
2098,389	0,000566
2102,051	0,000565
2105,713	0,000558
2109,375	0,000549
2113,037	0,000544
2116,699	0,00054
2120,361	0,00054
2124,023	0,000542
2127,686	0,000539
2131,348	0,000533
2135,010	0,000527
2138,672	0,000525
2142,334	0,000523
2145,996	0,00052
2149,658	0,000516
2153,320	0,000512
2156,982	0,000509
2160,645	0,00051
2164,307	0,000509
2167,969	0,000509
2171,631	0,000515
2175,293	0,000519
2178,955	0,000513
2182,617	0,000508
2186,279	0,000509
2189,941	0,000508
2193,604	0,0005
2197,266	0,000494
2200,928	0,000496
2204,590	0,000502
2208,252	0,000504
2211,914	0,000506
2215,576	0,000509
2219,238	0,000507
2222,900	0,0005
2226,563	0,000496
2230,225	0,0005
2233,887	0,000495
2237,549	0,000482
2241,211	0,000481
2244,873	0,000485
2248,535	0,000479
2252,197	0,000463
2255,859	0,000458
2259,521	0,000466
2263,184	0,000471
2266,846	0,000477
2270,508	0,000483
2274,170	0,00048
2277,832	0,000472
2281,494	0,000468
2285,156	0,000468
2288,818	0,000462
2292,480	0,000456
2296,143	0,000456
2299,805	0,000455
2303,467	0,000455
2307,129	0,000463
2310,791	0,000461
2314,453	0,000445
2318,115	0,000441
2321,777	0,000445
2325,439	0,000449
2329,102	0,000459
2332,764	0,00046
2336,426	0,00045
2340,088	0,000445
2343,750	0,000446
2347,412	0,00045
2351,074	0,000453
2354,736	0,000449
2358,398	0,000448
2362,061	0,000457
2365,723	0,000464
2369,385	0,000454
2373,047	0,000436
2376,709	0,000433
2380,371	0,000441
2384,033	0,000436
2387,695	0,000421
2391,357	0,000418
2395,020	0,000425
2398,682	0,000422
2402,344	0,000412
2406,006	0,000405
2409,668	0,000411
2413,330	0,000426
2416,992	0,00043
2420,654	0,000423
2424,316	0,00042
2427,979	0,000418
2431,641	0,00041
2435,303	0,0004
2438,965	0,000398
2442,627	0,000404
2446,289	0,000415
2449,951	0,000422
2453,613	0,000419
2457,275	0,00041
2460,938	0,000401
2464,600	0,000393
2468,262	0,000386
2471,924	0,000381
2475,586	0,000377
2479,248	0,000379
2482,910	0,000391
2486,572	0,000405
2490,234	0,000406
2493,896	0,000402
2497,559	0,000404
2501,221	0,000406
2504,883	0,000402
2508,545	0,000392
2512,207	0,000383
2515,869	0,000378
2519,531	0,000376
2523,193	0,000379
2526,855	0,000376
2530,518	0,00037
2534,180	0,000371
2537,842	0,000372
2541,504	0,000371
2545,166	0,000372
