Frequency [Hz]	S(f)
567,627	0,0943
571,289	0,0954
574,951	0,0954
578,613	0,0943
582,275	0,0928
585,938	0,0922
589,600	0,092
593,262	0,0904
596,924	0,0879
600,586	0,0866
604,248	0,0877
607,910	0,0905
611,572	0,0922
615,234	0,0923
618,896	0,092
622,559	0,0917
626,221	0,0914
629,883	0,0911
633,545	0,0917
637,207	0,0921
640,869	0,0907
644,531	0,0883
648,193	0,0861
651,855	0,0844
655,518	0,0832
659,180	0,0823
662,842	0,0825
666,504	0,0848
670,166	0,0872
673,828	0,0873
677,490	0,0865
681,152	0,0865
684,814	0,0861
688,477	0,0845
692,139	0,0831
695,801	0,0826
699,463	0,0828
703,125	0,0835
706,787	0,083
710,449	0,0816
714,111	0,0798
717,773	0,0783
721,436	0,0786
725,098	0,0802
728,760	0,0811
732,422	0,082
736,084	0,0833
739,746	0,0827
743,408	0,0804
747,070	0,0794
750,732	0,0793
754,395	0,0787
758,057	0,078
761,719	0,078
765,381	0,078
769,043	0,0777
772,705	0,0782
776,367	0,0788
780,029	0,0777
783,691	0,0759
787,354	0,0757
791,016	0,0761
794,678	0,0756
798,340	0,0753
802,002	0,0755
805,664	0,0746
809,326	0,073
812,988	0,0727
816,650	0,0735
820,313	0,0741
823,975	0,0732
827,637	0,0715
831,299	0,07
834,961	0,07
838,623	0,0715
842,285	0,0721
845,947	0,0713
849,609	0,0716
853,271	0,0735
856,934	0,0752
860,596	0,0757
864,258	0,0746
867,920	0,0729
871,582	0,0724
875,244	0,0725
878,906	0,0715
882,568	0,07
886,230	0,0705
889,893	0,0711
893,555	0,069
897,217	0,0669
900,879	0,0669
904,541	0,0679
908,203	0,0689
911,865	0,0684
915,527	0,0667
919,189	0,0662
922,852	0,0667
926,514	0,0666
930,176	0,0672
933,838	0,0689
937,500	0,0692
941,162	0,0678
944,824	0,0662
948,486	0,0646
952,148	0,064
955,811	0,0643
959,473	0,0646
963,135	0,065
966,797	0,0647
970,459	0,0636
974,121	0,0627
977,783	0,0627
981,445	0,0636
985,107	0,0636
988,770	0,0621
992,432	0,061
996,094	0,0607
999,756	0,0604
1003,418	0,0601
1007,080	0,0599
1010,742	0,0595
1014,404	0,059
1018,066	0,0582
1021,729	0,058
1025,391	0,0579
1029,053	0,0573
1032,715	0,0568
1036,377	0,0562
1040,039	0,0558
1043,701	0,0566
1047,363	0,058
1051,025	0,0586
1054,688	0,0583
1058,350	0,0576
1062,012	0,0573
1065,674	0,0576
1069,336	0,0589
1072,998	0,0598
1076,660	0,0585
1080,322	0,0563
1083,984	0,0554
1087,646	0,0548
1091,309	0,0538
1094,971	0,0536
1098,633	0,054
1102,295	0,0542
1105,957	0,0544
1109,619	0,0545
1113,281	0,0543
1116,943	0,0542
1120,605	0,0536
1124,268	0,0528
1127,930	0,0526
1131,592	0,0526
1135,254	0,0523
1138,916	0,0526
1142,578	0,0533
1146,240	0,0533
1149,902	0,0521
1153,564	0,0502
1157,227	0,0498
1160,889	0,0515
1164,551	0,0527
1168,213	0,0526
1171,875	0,0511
1175,537	0,0493
1179,199	0,0489
1182,861	0,049
1186,523	0,0482
1190,186	0,0475
1193,848	0,0482
1197,510	0,0488
1201,172	0,0486
1204,834	0,0486
1208,496	0,0495
1212,158	0,0496
1215,820	0,0488
1219,482	0,048
1223,145	0,0477
1226,807	0,0478
1230,469	0,0481
1234,131	0,0479
1237,793	0,0479
1241,455	0,0474
1245,117	0,0468
1248,779	0,0468
1252,441	0,0468
1256,104	0,0459
1259,766	0,0452
1263,428	0,0454
1267,090	0,0463
1270,752	0,0468
1274,414	0,0464
1278,076	0,0455
1281,738	0,0448
1285,400	0,0445
1289,063	0,0442
1292,725	0,0438
1296,387	0,044
1300,049	0,0445
1303,711	0,0443
1307,373	0,0439
1311,035	0,0433
1314,697	0,0425
1318,359	0,0426
1322,021	0,0433
1325,684	0,0432
1329,346	0,0419
1333,008	0,041
1336,670	0,0411
1340,332	0,042
1343,994	0,0428
1347,656	0,0423
1351,318	0,0411
1354,980	0,0405
1358,643	0,0403
1362,305	0,0403
1365,967	0,0401
1369,629	0,0396
1373,291	0,0398
1376,953	0,0402
1380,615	0,0402
1384,277	0,0407
1387,939	0,0413
1391,602	0,0408
1395,264	0,0398
1398,926	0,0392
1402,588	0,0393
1406,250	0,0404
1409,912	0,0414
1413,574	0,0411
1417,236	0,0406
1420,898	0,04
1424,561	0,039
1428,223	0,0385
1431,885	0,0386
1435,547	0,0389
1439,209	0,039
1442,871	0,0391
1446,533	0,0391
1450,195	0,0389
1453,857	0,0382
1457,520	0,0371
1461,182	0,0364
1464,844	0,0366
1468,506	0,0374
1472,168	0,0378
1475,830	0,0376
1479,492	0,037
1483,154	0,0361
1486,816	0,0361
1490,479	0,0368
1494,141	0,037
1497,803	0,0367
1501,465	0,0359
1505,127	0,0355
1508,789	0,036
1512,451	0,0364
1516,113	0,036
1519,775	0,0352
1523,438	0,0348
1527,100	0,0354
1530,762	0,0358
1534,424	0,0353
1538,086	0,0348
1541,748	0,0344
1545,410	0,0338
1549,072	0,0335
1552,734	0,0339
1556,396	0,0347
1560,059	0,0347
1563,721	0,0342
1567,383	0,0338
1571,045	0,0335
1574,707	0,0337
1578,369	0,0344
1582,031	0,0349
1585,693	0,0348
1589,355	0,0342
1593,018	0,0338
1596,680	0,0336
1600,342	0,033
1604,004	0,0326
1607,666	0,0326
1611,328	0,0329
1614,990	0,0335
1618,652	0,0332
1622,314	0,0319
1625,977	0,031
1629,639	0,0309
1633,301	0,0308
1636,963	0,0309
1640,625	0,0315
1644,287	0,0321
1647,949	0,0317
1651,611	0,0309
1655,273	0,0306
1658,936	0,0305
1662,598	0,0303
1666,260	0,0306
1669,922	0,0311
1673,584	0,0314
1677,246	0,0317
1680,908	0,0318
1684,570	0,0313
1688,232	0,0306
1691,895	0,0307
1695,557	0,0307
1699,219	0,0304
1702,881	0,03
1706,543	0,0292
1710,205	0,0287
1713,867	0,0288
1717,529	0,029
1721,191	0,0289
1724,854	0,029
1728,516	0,0294
1732,178	0,0295
1735,840	0,0293
1739,502	0,0292
1743,164	0,029
1746,826	0,0285
1750,488	0,0283
1754,150	0,0284
1757,813	0,0283
1761,475	0,0283
1765,137	0,0286
1768,799	0,0284
1772,461	0,0283
1776,123	0,0282
1779,785	0,0276
1783,447	0,0273
1787,109	0,0276
1790,771	0,0281
1794,434	0,0285
1798,096	0,0292
1801,758	0,0297
1805,420	0,029
1809,082	0,0282
1812,744	0,0277
1816,406	0,0272
1820,068	0,027
1823,730	0,0276
1827,393	0,0282
1831,055	0,0282
1834,717	0,0278
1838,379	0,0268
1842,041	0,0259
1845,703	0,0261
1849,365	0,0265
1853,027	0,0268
1856,689	0,0266
1860,352	0,0257
1864,014	0,025
1867,676	0,0252
1871,338	0,0255
1875,000	0,0256
1878,662	0,0256
1882,324	0,0252
1885,986	0,025
1889,648	0,0251
1893,311	0,0251
1896,973	0,025
1900,635	0,025
1904,297	0,0252
1907,959	0,0251
1911,621	0,0248
1915,283	0,025
1918,945	0,0249
1922,607	0,0245
1926,270	0,0241
1929,932	0,0239
1933,594	0,0239
1937,256	0,0242
1940,918	0,0247
1944,580	0,0245
1948,242	0,0244
1951,904	0,0248
1955,566	0,0251
1959,229	0,0248
1962,891	0,0243
1966,553	0,0241
1970,215	0,0239
1973,877	0,024
1977,539	0,0244
1981,201	0,0245
1984,863	0,0241
1988,525	0,0236
1992,188	0,0237
1995,850	0,0236
1999,512	0,0231
2003,174	0,0226
2006,836	0,0226
2010,498	0,0231
2014,160	0,0232
2017,822	0,0227
2021,484	0,0223
2025,146	0,0225
2028,809	0,0228
2032,471	0,0227
2036,133	0,0227
2039,795	0,023
2043,457	0,0234
2047,119	0,0233
2050,781	0,0231
2054,443	0,0228
2058,105	0,0226
2061,768	0,0229
2065,430	0,0235
2069,092	0,0235
2072,754	0,0229
2076,416	0,0226
2080,078	0,0226
2083,740	0,0225
2087,402	0,0221
2091,064	0,0221
2094,727	0,0222
2098,389	0,0223
2102,051	0,0224
2105,713	0,0221
2109,375	0,0213
2113,037	0,0209
2116,699	0,0215
2120,361	0,0224
2124,023	0,0228
2127,686	0,0225
2131,348	0,0222
2135,010	0,0222
2138,672	0,0222
2142,334	0,0216
2145,996	0,0211
2149,658	0,0213
2153,320	0,0213
2156,982	0,0211
2160,645	0,021
2164,307	0,0212
2167,969	0,0213
2171,631	0,021
2175,293	0,0203
2178,955	0,0199
2182,617	0,0203
2186,279	0,0211
2189,941	0,0212
2193,604	0,0205
2197,266	0,02
2200,928	0,0203
2204,590	0,0207
2208,252	0,0206
2211,914	0,0202
2215,576	0,0196
2219,238	0,0193
2222,900	0,0196
2226,563	0,0202
2230,225	0,0205
2233,887	0,0204
2237,549	0,0202
2241,211	0,02
2244,873	0,02
2248,535	0,0197
2252,197	0,019
2255,859	0,0186
2259,521	0,019
2263,184	0,0193
2266,846	0,0191
2270,508	0,019
2274,170	0,0194
2277,832	0,0196
2281,494	0,0191
2285,156	0,0185
2288,818	0,0185
2292,480	0,0189
2296,143	0,0192
2299,805	0,019
2303,467	0,0187
2307,129	0,0186
2310,791	0,0188
2314,453	0,0189
2318,115	0,019
2321,777	0,0187
2325,439	0,0181
2329,102	0,0178
2332,764	0,0181
2336,426	0,0183
2340,088	0,0182
2343,750	0,0183
2347,412	0,0184
2351,074	0,0182
2354,736	0,0181
2358,398	0,0181
2362,061	0,0178
2365,723	0,0179
2369,385	0,0183
2373,047	0,0183
2376,709	0,0177
2380,371	0,0173
2384,033	0,0175
2387,695	0,0176
2391,357	0,0174
2395,020	0,0174
2398,682	0,0179
2402,344	0,018
2406,006	0,0176
2409,668	0,0172
2413,330	0,0171
2416,992	0,0174
2420,654	0,0176
2424,316	0,0173
2427,979	0,0169
2431,641	0,0168
2435,303	0,017
2438,965	0,0172
2442,627	0,0172
2446,289	0,017
2449,951	0,017
2453,613	0,0171
2457,275	0,0169
2460,938	0,0166
2464,600	0,0166
2468,262	0,0167
2471,924	0,0165
2475,586	0,0164
2479,248	0,0164
2482,910	0,0164
2486,572	0,0165
2490,234	0,0165
2493,896	0,0164
2497,559	0,0164
2501,221	0,0162
2504,883	0,0159
2508,545	0,0156
2512,207	0,0157
2515,869	0,016
2519,531	0,0161
2523,193	0,016
2526,855	0,016
2530,518	0,0162
2534,180	0,0162
2537,842	0,0161
2541,504	0,0159
2545,166	0,0157
2548,828	0,0155
2552,490	0,0152
2556,152	0,0154
2559,814	0,0157
2563,477	0,0158
2567,139	0,0157
2570,801	0,0156
2574,463	0,0156
2578,125	0,0153
2581,787	0,0151
2585,449	0,0152
2589,111	0,0154
2592,773	0,0153
2596,436	0,015
2600,098	0,0147
2603,760	0,0145
2607,422	0,0145
2611,084	0,0148
2614,746	0,0149
2618,408	0,015
2622,070	0,015
2625,732	0,0147
2629,395	0,0143
2633,057	0,0145
2636,719	0,0149
2640,381	0,0151
2644,043	0,015
2647,705	0,0148
2651,367	0,0149
2655,029	0,0151
2658,691	0,015
2662,354	0,0148
2666,016	0,0147
2669,678	0,0147
2673,340	0,0147
2677,002	0,0148
2680,664	0,015
2684,326	0,0149
2687,988	0,0146
2691,650	0,0145
2695,313	0,0146
2698,975	0,0148
2702,637	0,0149
2706,299	0,0147
2709,961	0,0144
2713,623	0,0143
2717,285	0,0143
2720,947	0,0143
2724,609	0,0142
2728,271	0,014
2731,934	0,0139
2735,596	0,0139
2739,258	0,0142
2742,920	0,0144
2746,582	0,0144
2750,244	0,0144
2753,906	0,0142
2757,568	0,0139
2761,230	0,0139
2764,893	0,0139
2768,555	0,0141
2772,217	0,0144
2775,879	0,0144
2779,541	0,0141
2783,203	0,0139
2786,865	0,0137
2790,527	0,0137
2794,189	0,0136
2797,852	0,0136
2801,514	0,0139
2805,176	0,0142
2808,838	0,014
2812,500	0,0136
2816,162	0,0135
2819,824	0,0134
2823,486	0,0134
2827,148	0,0132
2830,811	0,0129
2834,473	0,0127
2838,135	0,0129
2841,797	0,0133
2845,459	0,0136
2849,121	0,0135
2852,783	0,0131
2856,445	0,0127
2860,107	0,0127
2863,770	0,0128
2867,432	0,0128
2871,094	0,0126
2874,756	0,0124
2878,418	0,0124
2882,080	0,0125
2885,742	0,0126
2889,404	0,0128
2893,066	0,013
2896,729	0,0132
2900,391	0,0129
2904,053	0,0126
2907,715	0,0126
2911,377	0,0127
2915,039	0,0129
2918,701	0,013
2922,363	0,0129
2926,025	0,0126
2929,688	0,0124
2933,350	0,0123
2937,012	0,0123
2940,674	0,0121
2944,336	0,012
2947,998	0,0122
2951,660	0,0124
2955,322	0,0127
2958,984	0,0131
2962,646	0,0131
2966,309	0,0127
2969,971	0,0121
2973,633	0,012
2977,295	0,0121
2980,957	0,012
2984,619	0,0117
2988,281	0,0114
2991,943	0,0113
2995,605	0,0113
2999,268	0,0114
3002,930	0,0114
3006,592	0,0115
3010,254	0,0118
3013,916	0,0122
3017,578	0,0121
3021,240	0,0117
3024,902	0,0116
3028,564	0,0116
3032,227	0,0118
3035,889	0,012
3039,551	0,0121
3043,213	0,0121
3046,875	0,0123
3050,537	0,0123
3054,199	0,012
3057,861	0,0116
3061,523	0,0115
3065,186	0,0114
3068,848	0,0111
3072,510	0,011
3076,172	0,0111
3079,834	0,0114
3083,496	0,0117
3087,158	0,0117
3090,820	0,0116
3094,482	0,0116
3098,145	0,0116
3101,807	0,0115
3105,469	0,0114
3109,131	0,0111
3112,793	0,0108
3116,455	0,011
3120,117	0,0112
3123,779	0,0113
3127,441	0,0114
3131,104	0,0115
3134,766	0,0115
3138,428	0,0113
3142,090	0,0112
3145,752	0,0111
3149,414	0,0109
3153,076	0,0108
3156,738	0,0109
3160,400	0,0111
3164,063	0,0111
3167,725	0,0111
3171,387	0,0112
3175,049	0,0108
3178,711	0,0103
3182,373	0,0101
3186,035	0,0104
3189,697	0,0106
3193,359	0,0106
3197,021	0,0105
3200,684	0,0106
3204,346	0,0109
3208,008	0,011
3211,670	0,0109
3215,332	0,0108
3218,994	0,0107
3222,656	0,0104
3226,318	0,0103
3229,980	0,0105
3233,643	0,0105
3237,305	0,0104
3240,967	0,0105
3244,629	0,0107
3248,291	0,0108
3251,953	0,0108
3255,615	0,0108
3259,277	0,0108
3262,939	0,0107
3266,602	0,0105
3270,264	0,0105
3273,926	0,0105
3277,588	0,0104
3281,250	0,0104
3284,912	0,0104
3288,574	0,0106
3292,236	0,0106
3295,898	0,0105
3299,561	0,0105
3303,223	0,0105
3306,885	0,0105
3310,547	0,0104
3314,209	0,0101
3317,871	0,01
3321,533	0,0101
3325,195	0,01
3328,857	0,0099
3332,520	0,00985
3336,182	0,00996
3339,844	0,0102
3343,506	0,0104
3347,168	0,0104
3350,830	0,0101
3354,492	0,00992
3358,154	0,00989
3361,816	0,00991
3365,479	0,00974
3369,141	0,00942
3372,803	0,00931
3376,465	0,00953
3380,127	0,00969
3383,789	0,00968
3387,451	0,00961
3391,113	0,0096
3394,775	0,00973
3398,438	0,00978
3402,100	0,00954
3405,762	0,00933
3409,424	0,00947
3413,086	0,00979
3416,748	0,00992
3420,410	0,00971
3424,072	0,00957
3427,734	0,00976
3431,396	0,00991
3435,059	0,0097
3438,721	0,00943
3442,383	0,00944
3446,045	0,00955
3449,707	0,00951
3453,369	0,00935
3457,031	0,00935
3460,693	0,00958
3464,355	0,00973
3468,018	0,00963
3471,680	0,00962
3475,342	0,00969
3479,004	0,00962
3482,666	0,00959
3486,328	0,00961
3489,990	0,00964
3493,652	0,00957
3497,314	0,00931
3500,977	0,00906
3504,639	0,00906
3508,301	0,00917
3511,963	0,00916
3515,625	0,0091
3519,287	0,00908
3522,949	0,00908
3526,611	0,00896
3530,273	0,00883
3533,936	0,00894
3537,598	0,00921
3541,260	0,00928
3544,922	0,00921
3548,584	0,00915
3552,246	0,00901
3555,908	0,00896
3559,570	0,00916
3563,232	0,00925
3566,895	0,00906
3570,557	0,00902
3574,219	0,00919
3577,881	0,0093
3581,543	0,00925
3585,205	0,00905
3588,867	0,00889
3592,529	0,0089
3596,191	0,00884
3599,854	0,0087
3603,516	0,00867
3607,178	0,00877
3610,840	0,00894
3614,502	0,009
3618,164	0,00886
3621,826	0,00875
3625,488	0,00876
3629,150	0,00885
3632,813	0,00885
3636,475	0,00869
3640,137	0,00847
3643,799	0,00836
3647,461	0,00843
3651,123	0,00857
3654,785	0,00867
3658,447	0,00875
3662,109	0,00873
3665,771	0,00862
3669,434	0,00848
3673,096	0,00834
3676,758	0,00832
3680,420	0,00848
3684,082	0,00862
3687,744	0,00849
3691,406	0,00832
3695,068	0,00839
3698,730	0,00845
3702,393	0,00826
3706,055	0,00813
3709,717	0,00822
3713,379	0,00848
3717,041	0,00876
3720,703	0,00871
3724,365	0,00838
3728,027	0,00824
3731,689	0,00842
3735,352	0,00864
3739,014	0,00865
3742,676	0,00848
3746,338	0,00833
3750,000	0,00838
3753,662	0,00854
3757,324	0,00854
3760,986	0,00843
3764,648	0,00838
3768,311	0,0083
3771,973	0,00819
3775,635	0,00818
3779,297	0,00822
3782,959	0,00835
3786,621	0,0085
3790,283	0,00838
3793,945	0,00812
3797,607	0,00801
3801,270	0,00805
3804,932	0,00804
3808,594	0,00801
3812,256	0,00806
3815,918	0,00814
3819,580	0,00804
3823,242	0,00782
3826,904	0,00778
3830,566	0,00796
3834,229	0,00804
3837,891	0,00791
3841,553	0,00791
3845,215	0,00808
3848,877	0,00815
3852,539	0,00811
3856,201	0,00802
3859,863	0,00795
3863,525	0,00793
3867,188	0,00794
3870,850	0,00787
3874,512	0,00776
3878,174	0,00778
3881,836	0,00789
3885,498	0,00801
3889,160	0,00806
3892,822	0,00803
3896,484	0,00787
3900,146	0,00758
3903,809	0,00752
3907,471	0,00771
3911,133	0,0078
3914,795	0,00779
3918,457	0,00776
3922,119	0,00763
3925,781	0,00752
3929,443	0,00757
3933,105	0,00769
3936,768	0,00772
3940,430	0,00768
3944,092	0,00762
3947,754	0,00757
3951,416	0,00756
3955,078	0,00748
3958,740	0,00732
3962,402	0,00722
3966,064	0,00728
3969,727	0,00742
3973,389	0,00746
3977,051	0,00736
3980,713	0,00727
3984,375	0,00729
3988,037	0,00743
3991,699	0,00754
3995,361	0,00746
3999,023	0,00744
4002,686	0,00761
4006,348	0,00766
4010,010	0,00753
4013,672	0,00745
4017,334	0,00734
4020,996	0,00727
4024,658	0,00747
4028,320	0,0077
4031,982	0,0077
4035,645	0,00756
4039,307	0,00745
4042,969	0,00742
4046,631	0,00734
4050,293	0,00713
4053,955	0,00698
4057,617	0,00708
4061,279	0,00721
4064,941	0,0072
4068,604	0,00709
4072,266	0,00697
4075,928	0,00696
4079,590	0,00703
4083,252	0,00715
4086,914	0,00731
4090,576	0,00732
4094,238	0,0072
4097,900	0,00715
4101,563	0,0071
4105,225	0,00697
4108,887	0,0069
4112,549	0,00685
4116,211	0,00683
4119,873	0,0069
4123,535	0,00698
4127,197	0,00705
4130,859	0,00711
4134,521	0,00708
4138,184	0,00703
4141,846	0,00716
4145,508	0,0074
4149,170	0,00745
4152,832	0,00736
4156,494	0,00722
4160,156	0,00704
4163,818	0,00693
4167,480	0,00697
4171,143	0,00704
4174,805	0,00702
4178,467	0,00695
4182,129	0,00692
4185,791	0,00705
4189,453	0,00708
4193,115	0,00684
4196,777	0,00664
4200,439	0,00666
4204,102	0,00675
4207,764	0,00671
4211,426	0,00667
4215,088	0,00675
4218,750	0,00685
4222,412	0,0069
4226,074	0,00691
4229,736	0,00688
4233,398	0,00683
4237,061	0,00669
4240,723	0,00655
4244,385	0,00661
4248,047	0,00675
4251,709	0,00677
4255,371	0,00666
4259,033	0,00652
4262,695	0,00644
4266,357	0,00641
4270,020	0,00646
4273,682	0,00671
4277,344	0,00692
4281,006	0,00691
4284,668	0,0069
4288,330	0,00689
4291,992	0,00674
4295,654	0,00647
4299,316	0,0063
4302,979	0,00627
4306,641	0,00638
4310,303	0,00656
4313,965	0,00661
4317,627	0,00651
4321,289	0,00641
4324,951	0,00648
4328,613	0,00664
4332,275	0,00671
4335,938	0,00658
4339,600	0,00637
4343,262	0,00621
4346,924	0,00622
4350,586	0,00635
4354,248	0,00647
4357,910	0,00649
4361,572	0,00639
4365,234	0,00628
4368,896	0,00632
4372,559	0,0064
4376,221	0,00638
4379,883	0,00632
4383,545	0,00624
4387,207	0,0062
4390,869	0,00622
4394,531	0,00626
4398,193	0,00626
4401,855	0,00628
4405,518	0,00633
4409,180	0,0063
4412,842	0,00618
4416,504	0,00616
4420,166	0,00631
4423,828	0,0064
4427,490	0,00633
4431,152	0,0062
4434,814	0,00612
4438,477	0,00609
4442,139	0,00609
4445,801	0,00612
4449,463	0,00614
4453,125	0,00616
4456,787	0,00617
4460,449	0,00616
4464,111	0,00617
4467,773	0,00626
4471,436	0,00634
4475,098	0,0063
4478,760	0,00616
4482,422	0,00607
4486,084	0,00606
4489,746	0,00611
4493,408	0,00624
4497,070	0,00629
4500,732	0,00616
4504,395	0,00598
4508,057	0,00596
4511,719	0,00603
4515,381	0,00597
4519,043	0,0059
4522,705	0,00601
4526,367	0,00621
4530,029	0,0063
4533,691	0,00623
4537,354	0,00617
4541,016	0,00616
4544,678	0,00613
4548,340	0,00611
4552,002	0,00612
4555,664	0,00614
4559,326	0,00614
4562,988	0,00602
4566,650	0,0058
4570,313	0,00572
4573,975	0,00582
4577,637	0,00593
4581,299	0,00595
4584,961	0,00592
4588,623	0,00599
4592,285	0,00603
4595,947	0,00586
4599,609	0,00564
4603,271	0,00561
4606,934	0,00571
4610,596	0,00582
4614,258	0,00586
4617,920	0,00581
4621,582	0,00574
4625,244	0,00572
4628,906	0,00575
4632,568	0,00572
4636,230	0,00565
4639,893	0,00564
4643,555	0,00573
4647,217	0,00581
4650,879	0,00584
4654,541	0,00582
4658,203	0,0057
4661,865	0,00557
4665,527	0,00553
4669,189	0,00551
4672,852	0,00547
4676,514	0,00544
4680,176	0,00544
4683,838	0,00547
4687,500	0,00551
4691,162	0,00555
4694,824	0,0056
4698,486	0,00565
4702,148	0,00563
4705,811	0,00562
4709,473	0,00572
4713,135	0,00583
4716,797	0,00576
4720,459	0,00562
4724,121	0,00564
4727,783	0,0057
4731,445	0,00575
4735,107	0,00588
4738,770	0,00598
4742,432	0,0059
4746,094	0,00568
4749,756	0,00552
4753,418	0,00551
4757,080	0,00554
4760,742	0,00545
4764,404	0,00538
4768,066	0,00548
4771,729	0,00561
4775,391	0,00562
4779,053	0,00557
4782,715	0,00555
4786,377	0,00549
4790,039	0,00548
4793,701	0,00554
4797,363	0,00552
4801,025	0,00548
4804,688	0,00548
4808,350	0,00544
4812,012	0,0054
4815,674	0,00538
4819,336	0,00539
4822,998	0,00542
4826,660	0,00546
4830,322	0,00544
4833,984	0,00531
4837,646	0,00525
4841,309	0,00533
4844,971	0,0055
4848,633	0,00559
4852,295	0,00547
4855,957	0,00539
4859,619	0,00546
4863,281	0,00547
4866,943	0,00541
4870,605	0,00544
4874,268	0,00544
4877,930	0,0053
4881,592	0,00521
4885,254	0,00527
4888,916	0,00526
4892,578	0,00522
4896,240	0,00529
4899,902	0,00529
4903,564	0,00524
4907,227	0,00529
4910,889	0,00533
4914,551	0,00531
4918,213	0,00525
4921,875	0,00516
4925,537	0,00516
4929,199	0,00522
4932,861	0,00527
4936,523	0,00525
4940,186	0,00513
4943,848	0,00506
4947,510	0,00509
4951,172	0,00509
4954,834	0,00516
4958,496	0,00524
4962,158	0,0052
4965,820	0,0051
4969,482	0,00508
4973,145	0,00516
4976,807	0,00521
4980,469	0,00515
4984,131	0,00504
4987,793	0,00498
4991,455	0,00499
4995,117	0,00503
4998,779	0,00504
5002,441	0,00501
5006,104	0,00501
5009,766	0,00509
5013,428	0,00522
5017,090	0,0053
5020,752	0,00527
5024,414	0,00516
5028,076	0,00506
5031,738	0,00496
5035,400	0,0049
5039,063	0,00493
5042,725	0,00498
5046,387	0,005
5050,049	0,00498
5053,711	0,00492
5057,373	0,00486
5061,035	0,00486
5064,697	0,00492
5068,359	0,00498
5072,021	0,00498
5075,684	0,0049
5079,346	0,00486
5083,008	0,00488
5086,670	0,00493
5090,332	0,00503
5093,994	0,00509
5097,656	0,00503
5101,318	0,00492
5104,980	0,00484
5108,643	0,00482
5112,305	0,00478
5115,967	0,00471
5119,629	0,00474
5123,291	0,00484
5126,953	0,00491
5130,615	0,00497
5134,277	0,00502
5137,939	0,00498
5141,602	0,00484
5145,264	0,00476
5148,926	0,00472
5152,588	0,00472
5156,250	0,00478
5159,912	0,00484
5163,574	0,00489
5167,236	0,00495
5170,898	0,00492
5174,561	0,00481
5178,223	0,00476
5181,885	0,00473
5185,547	0,00471
5189,209	0,00478
5192,871	0,00485
5196,533	0,00483
5200,195	0,00475
5203,857	0,00474
5207,520	0,0049
5211,182	0,00502
5214,844	0,00493
5218,506	0,00477
5222,168	0,00465
5225,830	0,00454
5229,492	0,00447
5233,154	0,00447
5236,816	0,00455
5240,479	0,00462
5244,141	0,00462
5247,803	0,00461
5251,465	0,00464
5255,127	0,00463
5258,789	0,00459
5262,451	0,00462
5266,113	0,00461
5269,775	0,00451
5273,438	0,00443
5277,100	0,00439
5280,762	0,00437
