Frequency [Hz]	S(f)
468,750	0,0242
472,412	0,0235
476,074	0,0233
479,736	0,0242
483,398	0,0249
487,061	0,0248
490,723	0,0243
494,385	0,0242
498,047	0,0242
501,709	0,0241
505,371	0,0241
509,033	0,024
512,695	0,0239
516,357	0,0236
520,020	0,0233
523,682	0,0231
527,344	0,0228
531,006	0,0232
534,668	0,0243
538,330	0,025
541,992	0,0249
545,654	0,0241
549,316	0,0233
552,979	0,0233
556,641	0,0243
560,303	0,0252
563,965	0,0251
567,627	0,0244
571,289	0,0238
574,951	0,0235
578,613	0,0236
582,275	0,0241
585,938	0,0247
589,600	0,0249
593,262	0,0246
596,924	0,0236
600,586	0,0226
604,248	0,0226
607,910	0,0232
611,572	0,0236
615,234	0,0238
618,896	0,0237
622,559	0,0237
626,221	0,0233
629,883	0,0229
633,545	0,0229
637,207	0,0233
640,869	0,0235
644,531	0,0234
648,193	0,0231
651,855	0,0229
655,518	0,023
659,180	0,0232
662,842	0,0231
666,504	0,0229
670,166	0,0227
673,828	0,0224
677,490	0,0226
681,152	0,0231
684,814	0,0234
688,477	0,0237
692,139	0,0238
695,801	0,0234
699,463	0,0229
703,125	0,0231
706,787	0,0237
710,449	0,0237
714,111	0,0229
717,773	0,0224
721,436	0,0228
725,098	0,0233
728,760	0,0231
732,422	0,0226
736,084	0,0225
739,746	0,0224
743,408	0,022
747,070	0,0218
750,732	0,022
754,395	0,0221
758,057	0,0224
761,719	0,0226
765,381	0,0227
769,043	0,0225
772,705	0,0225
776,367	0,0231
780,029	0,0238
783,691	0,0235
787,354	0,0229
791,016	0,0226
794,678	0,0224
798,340	0,0222
802,002	0,0223
805,664	0,0227
809,326	0,0227
812,988	0,0221
816,650	0,0214
820,313	0,0208
823,975	0,0209
827,637	0,0213
831,299	0,0216
834,961	0,0219
838,623	0,022
842,285	0,022
845,947	0,0219
849,609	0,0219
853,271	0,0219
856,934	0,0218
860,596	0,0214
864,258	0,0209
867,920	0,0208
871,582	0,0208
875,244	0,0213
878,906	0,0222
882,568	0,0223
886,230	0,0217
889,893	0,0212
893,555	0,021
897,217	0,0209
900,879	0,0208
904,541	0,0213
908,203	0,0222
911,865	0,0223
915,527	0,0215
919,189	0,0209
922,852	0,0207
926,514	0,0205
930,176	0,0202
933,838	0,0199
937,500	0,02
941,162	0,0203
944,824	0,0207
948,486	0,0211
952,148	0,0211
955,811	0,0205
959,473	0,0199
963,135	0,0199
966,797	0,0201
970,459	0,0203
974,121	0,0205
977,783	0,0203
981,445	0,0199
985,107	0,0201
988,770	0,0203
992,432	0,0203
996,094	0,0202
999,756	0,0198
1003,418	0,0192
1007,080	0,0188
1010,742	0,0186
1014,404	0,0187
1018,066	0,0188
1021,729	0,019
1025,391	0,0195
1029,053	0,0197
1032,715	0,0197
1036,377	0,0196
1040,039	0,0196
1043,701	0,0198
1047,363	0,0196
1051,025	0,0191
1054,688	0,019
1058,350	0,0193
1062,012	0,0192
1065,674	0,0186
1069,336	0,0181
1072,998	0,018
1076,660	0,0183
1080,322	0,0188
1083,984	0,0189
1087,646	0,0185
1091,309	0,018
1094,971	0,0181
1098,633	0,0183
1102,295	0,0182
1105,957	0,0182
1109,619	0,0182
1113,281	0,0181
1116,943	0,018
1120,605	0,0182
1124,268	0,0182
1127,930	0,018
1131,592	0,0177
1135,254	0,0175
1138,916	0,0177
1142,578	0,018
1146,240	0,0182
1149,902	0,0182
1153,564	0,018
1157,227	0,0176
1160,889	0,0173
1164,551	0,0174
1168,213	0,0175
1171,875	0,0175
1175,537	0,0179
1179,199	0,018
1182,861	0,0174
1186,523	0,0169
1190,186	0,0168
1193,848	0,0168
1197,510	0,0167
1201,172	0,0167
1204,834	0,0168
1208,496	0,0168
1212,158	0,0167
1215,820	0,0168
1219,482	0,0168
1223,145	0,0167
1226,807	0,0166
1230,469	0,0165
1234,131	0,0163
1237,793	0,0163
1241,455	0,0166
1245,117	0,0171
1248,779	0,0171
1252,441	0,0166
1256,104	0,0163
1259,766	0,016
1263,428	0,0157
1267,090	0,0157
1270,752	0,0161
1274,414	0,0165
1278,076	0,0163
1281,738	0,0159
1285,400	0,0159
1289,063	0,0158
1292,725	0,0157
1296,387	0,0159
1300,049	0,0159
1303,711	0,0157
1307,373	0,0152
1311,035	0,0152
1314,697	0,0155
1318,359	0,0159
1322,021	0,0158
1325,684	0,0156
1329,346	0,0156
1333,008	0,0153
1336,670	0,0149
1340,332	0,0148
1343,994	0,015
1347,656	0,0152
1351,318	0,0149
1354,980	0,0145
1358,643	0,0145
1362,305	0,0147
1365,967	0,0148
1369,629	0,0149
1373,291	0,0149
1376,953	0,0149
1380,615	0,0149
1384,277	0,0149
1387,939	0,0147
1391,602	0,0145
1395,264	0,0144
1398,926	0,0144
1402,588	0,0144
1406,250	0,0143
1409,912	0,0139
1413,574	0,0136
1417,236	0,0135
1420,898	0,0135
1424,561	0,0135
1428,223	0,0137
1431,885	0,0139
1435,547	0,0139
1439,209	0,0139
1442,871	0,0137
1446,533	0,0135
1450,195	0,0133
1453,857	0,013
1457,520	0,013
1461,182	0,0133
1464,844	0,0135
1468,506	0,0136
1472,168	0,0135
1475,830	0,0133
1479,492	0,0134
1483,154	0,0136
1486,816	0,0134
1490,479	0,0131
1494,141	0,013
1497,803	0,0131
1501,465	0,013
1505,127	0,0129
1508,789	0,0128
1512,451	0,0126
1516,113	0,0125
1519,775	0,0125
1523,438	0,0125
1527,100	0,0124
1530,762	0,0124
1534,424	0,0125
1538,086	0,0128
1541,748	0,0129
1545,410	0,0128
1549,072	0,0125
1552,734	0,0124
1556,396	0,0123
1560,059	0,012
1563,721	0,0118
1567,383	0,0122
1571,045	0,0127
1574,707	0,0127
1578,369	0,0123
1582,031	0,0121
1585,693	0,0118
1589,355	0,0116
1593,018	0,0117
1596,680	0,0121
1600,342	0,0124
1604,004	0,0123
1607,666	0,012
1611,328	0,0119
1614,990	0,0121
1618,652	0,0122
1622,314	0,0119
1625,977	0,0116
1629,639	0,0113
1633,301	0,0112
1636,963	0,0112
1640,625	0,0113
1644,287	0,0113
1647,949	0,0112
1651,611	0,0112
1655,273	0,0111
1658,936	0,0112
1662,598	0,0113
1666,260	0,0113
1669,922	0,0111
1673,584	0,0108
1677,246	0,0106
1680,908	0,0106
1684,570	0,0107
1688,232	0,0108
1691,895	0,0108
1695,557	0,0108
1699,219	0,0108
1702,881	0,0106
1706,543	0,0103
1710,205	0,0104
1713,867	0,0105
1717,529	0,0106
1721,191	0,0108
1724,854	0,011
1728,516	0,011
1732,178	0,0104
1735,840	0,00996
1739,502	0,00989
1743,164	0,0101
1746,826	0,0102
1750,488	0,00998
1754,150	0,00972
1757,813	0,00965
1761,475	0,00967
1765,137	0,00962
1768,799	0,00949
1772,461	0,0094
1776,123	0,00932
1779,785	0,00934
1783,447	0,00955
1787,109	0,00977
1790,771	0,00978
1794,434	0,00962
1798,096	0,00952
1801,758	0,00946
1805,420	0,0094
1809,082	0,00944
1812,744	0,00956
1816,406	0,00973
1820,068	0,00977
1823,730	0,00962
1827,393	0,00946
1831,055	0,00937
1834,717	0,00935
1838,379	0,00947
1842,041	0,00963
1845,703	0,00948
1849,365	0,00918
1853,027	0,00915
1856,689	0,00929
1860,352	0,00926
1864,014	0,00915
1867,676	0,00908
1871,338	0,0089
1875,000	0,00869
1878,662	0,00862
1882,324	0,0086
1885,986	0,00855
1889,648	0,00853
1893,311	0,00848
1896,973	0,00848
1900,635	0,00871
1904,297	0,00893
1907,959	0,00889
1911,621	0,00873
1915,283	0,00859
1918,945	0,00854
1922,607	0,00859
1926,270	0,00854
1929,932	0,00838
1933,594	0,00829
1937,256	0,00838
1940,918	0,00853
1944,580	0,00859
1948,242	0,00856
1951,904	0,00847
1955,566	0,00842
1959,229	0,00831
1962,891	0,0081
1966,553	0,008
1970,215	0,00803
1973,877	0,00807
1977,539	0,00806
1981,201	0,00795
1984,863	0,0079
1988,525	0,00784
1992,188	0,00758
1995,850	0,00739
1999,512	0,00763
2003,174	0,00801
2006,836	0,00814
2010,498	0,00805
2014,160	0,00786
2017,822	0,00763
2021,484	0,00742
2025,146	0,00737
2028,809	0,00749
2032,471	0,00748
2036,133	0,00736
2039,795	0,00732
2043,457	0,00728
2047,119	0,00718
2050,781	0,00713
2054,443	0,00729
2058,105	0,00754
2061,768	0,0077
2065,430	0,00774
2069,092	0,00764
2072,754	0,00746
2076,416	0,00732
2080,078	0,00729
2083,740	0,00732
2087,402	0,00738
2091,064	0,00745
2094,727	0,00743
2098,389	0,00728
2102,051	0,00709
2105,713	0,00706
2109,375	0,00723
2113,037	0,00735
2116,699	0,00721
2120,361	0,00701
2124,023	0,00706
2127,686	0,00734
2131,348	0,00755
2135,010	0,00745
2138,672	0,00725
2142,334	0,00721
2145,996	0,00733
2149,658	0,00739
2153,320	0,00737
2156,982	0,00724
2160,645	0,00698
2164,307	0,00695
2167,969	0,00702
2171,631	0,00691
2175,293	0,00671
2178,955	0,00669
2182,617	0,00685
2186,279	0,007
2189,941	0,00708
2193,604	0,00703
2197,266	0,00683
2200,928	0,0066
2204,590	0,00648
2208,252	0,00647
2211,914	0,00646
2215,576	0,00642
2219,238	0,00636
2222,900	0,00628
2226,563	0,00623
2230,225	0,00627
2233,887	0,00634
2237,549	0,00641
2241,211	0,00643
2244,873	0,00636
2248,535	0,00629
2252,197	0,00627
2255,859	0,00632
2259,521	0,00635
2263,184	0,00629
2266,846	0,00618
2270,508	0,00615
2274,170	0,00618
2277,832	0,00624
2281,494	0,00631
2285,156	0,00626
2288,818	0,00609
2292,480	0,00598
2296,143	0,00602
2299,805	0,00605
2303,467	0,00601
2307,129	0,00599
2310,791	0,00593
2314,453	0,00584
2318,115	0,00578
2321,777	0,00574
2325,439	0,00567
2329,102	0,00564
2332,764	0,00568
2336,426	0,0057
2340,088	0,0057
2343,750	0,00578
2347,412	0,00587
2351,074	0,00583
2354,736	0,00576
2358,398	0,00582
2362,061	0,0059
2365,723	0,00586
2369,385	0,00574
2373,047	0,00564
2376,709	0,00561
2380,371	0,00567
2384,033	0,00581
2387,695	0,00596
2391,357	0,006
2395,020	0,00589
2398,682	0,0057
2402,344	0,0055
2406,006	0,00536
2409,668	0,0054
2413,330	0,00551
2416,992	0,00552
2420,654	0,00548
2424,316	0,00554
2427,979	0,00559
2431,641	0,0056
2435,303	0,00557
2438,965	0,00552
2442,627	0,00547
2446,289	0,00536
2449,951	0,00531
2453,613	0,00535
2457,275	0,00534
2460,938	0,00531
2464,600	0,0053
2468,262	0,00538
2471,924	0,00551
2475,586	0,00548
2479,248	0,00527
2482,910	0,00508
2486,572	0,00504
2490,234	0,00512
2493,896	0,00522
2497,559	0,00526
2501,221	0,00522
2504,883	0,00511
2508,545	0,005
2512,207	0,00503
2515,869	0,00519
2519,531	0,00527
2523,193	0,00523
2526,855	0,00521
2530,518	0,00523
2534,180	0,00518
2537,842	0,00513
2541,504	0,00507
2545,166	0,00494
2548,828	0,00489
2552,490	0,00502
2556,152	0,00517
2559,814	0,00515
2563,477	0,00511
2567,139	0,00518
2570,801	0,00518
2574,463	0,00508
2578,125	0,00498
2581,787	0,00492
2585,449	0,00485
2589,111	0,00482
2592,773	0,00489
2596,436	0,00501
2600,098	0,00497
2603,760	0,00487
2607,422	0,00489
2611,084	0,00497
2614,746	0,00504
2618,408	0,00509
2622,070	0,00505
2625,732	0,00495
2629,395	0,00484
2633,057	0,00475
2636,719	0,00469
2640,381	0,00468
2644,043	0,00475
2647,705	0,00483
2651,367	0,00488
2655,029	0,00491
2658,691	0,00488
2662,354	0,00476
2666,016	0,00467
2669,678	0,00473
2673,340	0,00479
2677,002	0,00476
2680,664	0,00473
2684,326	0,00476
2687,988	0,00483
2691,650	0,0048
2695,313	0,0047
2698,975	0,00466
2702,637	0,00466
2706,299	0,00466
2709,961	0,00464
2713,623	0,00465
2717,285	0,00465
2720,947	0,00469
2724,609	0,00479
2728,271	0,0048
2731,934	0,00473
2735,596	0,00466
2739,258	0,00459
2742,920	0,00451
2746,582	0,00452
2750,244	0,0045
2753,906	0,00434
2757,568	0,00426
2761,230	0,00429
2764,893	0,00428
2768,555	0,00423
2772,217	0,00419
2775,879	0,00419
2779,541	0,00426
2783,203	0,0044
2786,865	0,00451
2790,527	0,00451
2794,189	0,00444
2797,852	0,00437
2801,514	0,00435
2805,176	0,00438
2808,838	0,00437
2812,500	0,00439
2816,162	0,00441
2819,824	0,00429
2823,486	0,00415
2827,148	0,00414
2830,811	0,0042
2834,473	0,00422
2838,135	0,00422
2841,797	0,00429
2845,459	0,00433
2849,121	0,00427
2852,783	0,00421
2856,445	0,00418
2860,107	0,00416
2863,770	0,00415
2867,432	0,00416
2871,094	0,00416
2874,756	0,00413
2878,418	0,0041
2882,080	0,0041
2885,742	0,00414
2889,404	0,00425
2893,066	0,00433
2896,729	0,00429
2900,391	0,00418
2904,053	0,00409
2907,715	0,00403
2911,377	0,00402
2915,039	0,00403
2918,701	0,00402
2922,363	0,00401
2926,025	0,00407
2929,688	0,00412
2933,350	0,00406
2937,012	0,00401
2940,674	0,00402
2944,336	0,00407
2947,998	0,00408
2951,660	0,00405
2955,322	0,00403
2958,984	0,00396
2962,646	0,00387
2966,309	0,00387
2969,971	0,00394
2973,633	0,00393
2977,295	0,00388
2980,957	0,00395
2984,619	0,00405
2988,281	0,00406
2991,943	0,00401
2995,605	0,00396
2999,268	0,00395
3002,930	0,00397
3006,592	0,00398
3010,254	0,00401
3013,916	0,00404
3017,578	0,004
3021,240	0,00389
3024,902	0,00373
3028,564	0,00365
3032,227	0,00374
3035,889	0,00384
3039,551	0,00379
3043,213	0,00371
3046,875	0,00375
3050,537	0,00386
3054,199	0,00387
3057,861	0,00373
3061,523	0,00357
3065,186	0,00354
3068,848	0,00362
3072,510	0,00372
3076,172	0,00377
3079,834	0,00378
3083,496	0,00383
3087,158	0,00386
3090,820	0,00375
3094,482	0,00364
3098,145	0,00367
3101,807	0,00374
3105,469	0,00374
3109,131	0,00368
3112,793	0,00365
3116,455	0,00367
3120,117	0,00373
3123,779	0,00381
3127,441	0,00384
3131,104	0,00381
3134,766	0,00376
3138,428	0,00372
3142,090	0,00367
3145,752	0,00361
3149,414	0,00358
3153,076	0,00355
3156,738	0,0035
3160,400	0,00343
3164,063	0,0034
3167,725	0,00343
3171,387	0,00347
3175,049	0,0035
3178,711	0,00351
3182,373	0,00349
3186,035	0,00345
3189,697	0,00343
3193,359	0,00346
3197,021	0,0035
3200,684	0,00353
3204,346	0,00351
3208,008	0,00353
3211,670	0,00361
3215,332	0,00366
3218,994	0,0036
3222,656	0,00346
3226,318	0,00337
3229,980	0,00338
3233,643	0,00344
3237,305	0,00353
3240,967	0,00356
3244,629	0,00351
3248,291	0,00348
3251,953	0,00346
3255,615	0,00341
3259,277	0,00337
3262,939	0,0034
3266,602	0,00348
3270,264	0,00353
3273,926	0,00355
3277,588	0,00356
3281,250	0,00348
3284,912	0,00337
3288,574	0,00327
3292,236	0,00322
3295,898	0,00324
3299,561	0,00333
3303,223	0,0034
3306,885	0,00343
3310,547	0,0034
3314,209	0,00336
3317,871	0,00336
3321,533	0,00342
3325,195	0,00339
3328,857	0,00332
3332,520	0,00332
3336,182	0,00326
3339,844	0,00316
3343,506	0,00315
3347,168	0,00319
3350,830	0,00322
3354,492	0,00327
3358,154	0,00331
3361,816	0,00327
3365,479	0,00321
3369,141	0,00316
3372,803	0,00314
3376,465	0,00315
3380,127	0,00315
3383,789	0,00315
3387,451	0,00314
3391,113	0,00311
3394,775	0,00314
3398,438	0,00315
3402,100	0,00311
3405,762	0,00307
3409,424	0,00306
3413,086	0,00308
3416,748	0,00315
3420,410	0,00319
3424,072	0,00318
3427,734	0,00318
3431,396	0,00318
3435,059	0,00313
3438,721	0,00306
3442,383	0,00303
3446,045	0,00304
3449,707	0,0031
3453,369	0,00311
3457,031	0,00306
3460,693	0,00303
3464,355	0,00309
3468,018	0,00313
3471,680	0,00312
3475,342	0,00316
3479,004	0,00322
3482,666	0,00319
3486,328	0,00313
3489,990	0,00312
3493,652	0,0031
3497,314	0,00308
3500,977	0,00307
3504,639	0,00304
3508,301	0,00303
3511,963	0,00304
3515,625	0,00298
3519,287	0,00291
3522,949	0,00299
3526,611	0,00308
3530,273	0,00306
3533,936	0,00299
3537,598	0,00295
3541,260	0,00295
3544,922	0,00299
3548,584	0,00304
3552,246	0,00309
3555,908	0,00308
3559,570	0,00301
3563,232	0,00294
3566,895	0,00293
3570,557	0,00298
3574,219	0,00303
3577,881	0,00303
3581,543	0,00302
3585,205	0,00299
3588,867	0,00293
3592,529	0,00285
3596,191	0,00287
3599,854	0,00292
3603,516	0,00294
3607,178	0,00293
3610,840	0,00287
3614,502	0,00281
3618,164	0,00276
3621,826	0,00275
3625,488	0,00278
3629,150	0,00282
3632,813	0,00286
3636,475	0,00287
3640,137	0,00288
3643,799	0,00287
3647,461	0,00288
3651,123	0,00296
3654,785	0,003
3658,447	0,00296
3662,109	0,00291
3665,771	0,00288
3669,434	0,00289
3673,096	0,0029
3676,758	0,00288
3680,420	0,00287
3684,082	0,00288
3687,744	0,00284
3691,406	0,00275
3695,068	0,00266
3698,730	0,0026
3702,393	0,00261
3706,055	0,00267
3709,717	0,00274
3713,379	0,00276
3717,041	0,00275
3720,703	0,00275
3724,365	0,00276
3728,027	0,00283
3731,689	0,00289
3735,352	0,00282
3739,014	0,00273
3742,676	0,0027
3746,338	0,00267
3750,000	0,00265
3753,662	0,00268
3757,324	0,00273
3760,986	0,00274
3764,648	0,00274
3768,311	0,00276
3771,973	0,00277
3775,635	0,0028
3779,297	0,00281
3782,959	0,00276
3786,621	0,00269
3790,283	0,00266
3793,945	0,0027
3797,607	0,00273
3801,270	0,00272
3804,932	0,00275
3808,594	0,00278
3812,256	0,00274
3815,918	0,00269
3819,580	0,00266
3823,242	0,00264
3826,904	0,00264
3830,566	0,00265
3834,229	0,00272
3837,891	0,00282
3841,553	0,00288
3845,215	0,00288
3848,877	0,00288
3852,539	0,00289
3856,201	0,00284
3859,863	0,00274
3863,525	0,00267
3867,188	0,00267
3870,850	0,00269
3874,512	0,00267
3878,174	0,00268
3881,836	0,00271
3885,498	0,00272
3889,160	0,00272
3892,822	0,0027
3896,484	0,00265
3900,146	0,00259
3903,809	0,00255
3907,471	0,00252
3911,133	0,00251
3914,795	0,0025
3918,457	0,00248
3922,119	0,00247
3925,781	0,00246
3929,443	0,00244
3933,105	0,00241
3936,768	0,00242
3940,430	0,00247
3944,092	0,00251
3947,754	0,00253
3951,416	0,00255
3955,078	0,00255
3958,740	0,00251
3962,402	0,00251
3966,064	0,00252
3969,727	0,00251
3973,389	0,00251
3977,051	0,00254
3980,713	0,0025
3984,375	0,00246
3988,037	0,0025
3991,699	0,00254
3995,361	0,00255
3999,023	0,00252
4002,686	0,00246
4006,348	0,00244
4010,010	0,00247
4013,672	0,00248
4017,334	0,00249
4020,996	0,00254
4024,658	0,00255
4028,320	0,00252
4031,982	0,00251
4035,645	0,00249
4039,307	0,00244
4042,969	0,00241
4046,631	0,00239
4050,293	0,00238
4053,955	0,00238
4057,617	0,00242
4061,279	0,00245
4064,941	0,00242
4068,604	0,00239
4072,266	0,00241
4075,928	0,00248
4079,590	0,00255
4083,252	0,00257
4086,914	0,00253
4090,576	0,00246
4094,238	0,00242
4097,900	0,00237
4101,563	0,00231
4105,225	0,0023
4108,887	0,00232
4112,549	0,0023
4116,211	0,00228
4119,873	0,00232
4123,535	0,00238
4127,197	0,00238
4130,859	0,00237
4134,521	0,00234
4138,184	0,00229
4141,846	0,00228
4145,508	0,00229
4149,170	0,00229
4152,832	0,00227
4156,494	0,00225
4160,156	0,00227
4163,818	0,00229
4167,480	0,00232
4171,143	0,00233
4174,805	0,00228
4178,467	0,00225
4182,129	0,00228
4185,791	0,00233
4189,453	0,00233
4193,115	0,00231
4196,777	0,0023
4200,439	0,00226
4204,102	0,00226
4207,764	0,00231
4211,426	0,00235
4215,088	0,00235
4218,750	0,00233
4222,412	0,0023
4226,074	0,00228
4229,736	0,00225
4233,398	0,00222
4237,061	0,00222
4240,723	0,00225
4244,385	0,00228
4248,047	0,00228
4251,709	0,00227
4255,371	0,00227
4259,033	0,00227
4262,695	0,00224
4266,357	0,00218
4270,020	0,00218
4273,682	0,00222
4277,344	0,00225
4281,006	0,00223
4284,668	0,0022
4288,330	0,0022
4291,992	0,0022
4295,654	0,00217
4299,316	0,00216
4302,979	0,00216
4306,641	0,00215
4310,303	0,00216
4313,965	0,00217
4317,627	0,00215
4321,289	0,00214
4324,951	0,00214
4328,613	0,00216
4332,275	0,0022
4335,938	0,00224
4339,600	0,00226
4343,262	0,00226
4346,924	0,00224
4350,586	0,00216
4354,248	0,0021
4357,910	0,00213
4361,572	0,00216
4365,234	0,00213
4368,896	0,00209
4372,559	0,00208
4376,221	0,00207
4379,883	0,00206
4383,545	0,00209
4387,207	0,00215
4390,869	0,00219
4394,531	0,00219
4398,193	0,00218
4401,855	0,00219
4405,518	0,00219
4409,180	0,00215
4412,842	0,00209
4416,504	0,0021
4420,166	0,00215
4423,828	0,00216
4427,490	0,00214
4431,152	0,00214
4434,814	0,00219
4438,477	0,00215
4442,139	0,00209
4445,801	0,00209
4449,463	0,00209
4453,125	0,00208
4456,787	0,00206
4460,449	0,00207
4464,111	0,0021
4467,773	0,00211
4471,436	0,00214
4475,098	0,00221
4478,760	0,00221
4482,422	0,00213
4486,084	0,00205
4489,746	0,00202
4493,408	0,00201
4497,070	0,00201
4500,732	0,002
4504,395	0,00201
4508,057	0,00203
4511,719	0,00203
4515,381	0,00204
4519,043	0,00207
4522,705	0,00208
4526,367	0,00207
4530,029	0,00206
4533,691	0,00203
4537,354	0,00202
4541,016	0,00202
4544,678	0,00204
4548,340	0,00205
4552,002	0,00204
4555,664	0,00203
4559,326	0,00205
4562,988	0,00206
4566,650	0,00202
4570,313	0,002
4573,975	0,00203
4577,637	0,00205
4581,299	0,00204
4584,961	0,00201
4588,623	0,002
4592,285	0,00203
4595,947	0,00205
4599,609	0,00206
4603,271	0,00207
4606,934	0,00205
4610,596	0,00197
4614,258	0,00193
4617,920	0,00196
4621,582	0,00196
4625,244	0,00198
4628,906	0,00198
4632,568	0,00191
4636,230	0,00185
4639,893	0,00185
4643,555	0,00189
4647,217	0,00194
4650,879	0,00196
4654,541	0,00197
4658,203	0,00199
4661,865	0,00202
4665,527	0,002
4669,189	0,00196
4672,852	0,00194
4676,514	0,00196
4680,176	0,00198
4683,838	0,002
4687,500	0,002
4691,162	0,00199
4694,824	0,00197
4698,486	0,00197
4702,148	0,00195
4705,811	0,00193
4709,473	0,00193
4713,135	0,00194
4716,797	0,00195
4720,459	0,00191
4724,121	0,00186
4727,783	0,00185
4731,445	0,00188
4735,107	0,00192
4738,770	0,00191
4742,432	0,00187
4746,094	0,00186
4749,756	0,00188
4753,418	0,00192
4757,080	0,00196
4760,742	0,00195
4764,404	0,00194
4768,066	0,00195
4771,729	0,00195
4775,391	0,00193
4779,053	0,00189
4782,715	0,00184
4786,377	0,00181
4790,039	0,00183
4793,701	0,00188
4797,363	0,0019
4801,025	0,00189
4804,688	0,00187
4808,350	0,00185
4812,012	0,00186
4815,674	0,00186
4819,336	0,00182
4822,998	0,00178
4826,660	0,0018
4830,322	0,00184
4833,984	0,00183
4837,646	0,00178
4841,309	0,00175
4844,971	0,00176
4848,633	0,0018
4852,295	0,00185
4855,957	0,00188
4859,619	0,00187
4863,281	0,00186
4866,943	0,00186
4870,605	0,00184
4874,268	0,00184
4877,930	0,00189
4881,592	0,00189
4885,254	0,00184
4888,916	0,00178
4892,578	0,00177
4896,240	0,00178
4899,902	0,00181
4903,564	0,00185
4907,227	0,00185
4910,889	0,00185
4914,551	0,00185
4918,213	0,00186
4921,875	0,0019
4925,537	0,0019
4929,199	0,00186
4932,861	0,00182
4936,523	0,0018
4940,186	0,00179
4943,848	0,00177
4947,510	0,00179
4951,172	0,00181
4954,834	0,0018
4958,496	0,00179
4962,158	0,00176
4965,820	0,00174
4969,482	0,00176
4973,145	0,00181
4976,807	0,00182
4980,469	0,0018
4984,131	0,00179
4987,793	0,00178
4991,455	0,00175
4995,117	0,00175
4998,779	0,00175
5002,441	0,00173
5006,104	0,0017
5009,766	0,00171
5013,428	0,00174
5017,090	0,00177
5020,752	0,00177
5024,414	0,00174
5028,076	0,0017
5031,738	0,00169
5035,400	0,0017
5039,063	0,0017
5042,725	0,00172
5046,387	0,00173
5050,049	0,00173
5053,711	0,0017
5057,373	0,00167
5061,035	0,00168
5064,697	0,00172
5068,359	0,00174
5072,021	0,00173
5075,684	0,00171
5079,346	0,0017
5083,008	0,00169
5086,670	0,0017
5090,332	0,00172
5093,994	0,00171
5097,656	0,00169
5101,318	0,00169
5104,980	0,0017
5108,643	0,0017
5112,305	0,00168
5115,967	0,00167
5119,629	0,00167
5123,291	0,00167
5126,953	0,00169
5130,615	0,0017
5134,277	0,00168
5137,939	0,00165
5141,602	0,00164
5145,264	0,00166
5148,926	0,00168
5152,588	0,00167
5156,250	0,00166
5159,912	0,00163
5163,574	0,00162
5167,236	0,00162
5170,898	0,00162
5174,561	0,00162
5178,223	0,00164
5181,885	0,00163
5185,547	0,00159
5189,209	0,00157
5192,871	0,00157
5196,533	0,00162
5200,195	0,0017
5203,857	0,00174
5207,520	0,00173
5211,182	0,00171
5214,844	0,00167
5218,506	0,00167
5222,168	0,00171
5225,830	0,00174
5229,492	0,00172
