Frequency [Hz]	S(f)
0,000	0,122
3,662	0,323
7,324	0,382
10,986	0,33
14,648	0,281
18,311	0,249
21,973	0,221
25,635	0,201
29,297	0,187
32,959	0,173
36,621	0,156
40,283	0,14
43,945	0,127
47,607	0,117
51,270	0,11
54,932	0,103
58,594	0,096
62,256	0,0889
65,918	0,082
69,580	0,0751
73,242	0,0692
76,904	0,0648
80,566	0,0614
84,229	0,0579
87,891	0,0549
91,553	0,0521
95,215	0,0487
98,877	0,0457
102,539	0,0436
106,201	0,0418
109,863	0,04
113,525	0,0385
117,188	0,0372
120,850	0,0355
124,512	0,0331
128,174	0,0312
131,836	0,0302
135,498	0,029
139,160	0,0279
142,822	0,0272
146,484	0,0268
150,146	0,0262
153,809	0,0252
157,471	0,0239
161,133	0,0223
164,795	0,021
168,457	0,0204
172,119	0,0197
175,781	0,0188
179,443	0,0182
183,105	0,0182
186,768	0,018
190,430	0,0176
194,092	0,017
197,754	0,0164
201,416	0,0157
205,078	0,0151
208,740	0,0149
212,402	0,0145
216,064	0,0143
219,727	0,0141
223,389	0,0136
227,051	0,0134
230,713	0,0132
234,375	0,0129
238,037	0,0126
241,699	0,0123
245,361	0,0118
249,023	0,0116
252,686	0,0114
256,348	0,0111
260,010	0,0107
263,672	0,0103
267,334	0,0101
270,996	0,0102
274,658	0,0102
278,320	0,00991
281,982	0,00943
285,645	0,00911
289,307	0,00901
292,969	0,00898
296,631	0,00895
300,293	0,00874
303,955	0,00843
307,617	0,00823
311,279	0,00802
314,941	0,00778
318,604	0,00758
322,266	0,00752
325,928	0,00746
329,590	0,00728
333,252	0,00721
336,914	0,00727
340,576	0,00718
344,238	0,00689
347,900	0,00669
351,563	0,00669
355,225	0,00673
358,887	0,00666
362,549	0,00643
366,211	0,00619
369,873	0,00611
373,535	0,00609
377,197	0,00601
380,859	0,00583
384,521	0,00561
388,184	0,00556
391,846	0,00563
395,508	0,00561
399,170	0,00547
402,832	0,0053
406,494	0,0052
410,156	0,00509
413,818	0,00497
417,480	0,00495
421,143	0,00498
424,805	0,00493
428,467	0,00483
432,129	0,00473
435,791	0,00458
439,453	0,00445
443,115	0,00442
446,777	0,00446
450,439	0,00448
454,102	0,00442
457,764	0,00432
461,426	0,00427
465,088	0,00426
468,750	0,00419
472,412	0,00415
476,074	0,00415
479,736	0,00405
483,398	0,00393
487,061	0,00387
490,723	0,0038
494,385	0,00373
498,047	0,00374
501,709	0,00382
505,371	0,00389
509,033	0,00385
512,695	0,00368
516,357	0,00347
520,020	0,00339
523,682	0,00344
527,344	0,00353
531,006	0,00364
534,668	0,00363
538,330	0,00349
541,992	0,00338
545,654	0,00337
549,316	0,0034
552,979	0,00338
556,641	0,00326
560,303	0,00314
563,965	0,00308
567,627	0,00306
571,289	0,00302
574,951	0,00301
578,613	0,00304
582,275	0,00306
585,938	0,00303
589,600	0,00296
593,262	0,00288
596,924	0,00285
600,586	0,00284
604,248	0,0028
607,910	0,00275
611,572	0,00267
615,234	0,00261
618,896	0,0026
622,559	0,00261
626,221	0,00263
629,883	0,00265
633,545	0,00264
637,207	0,00261
640,869	0,00255
644,531	0,0025
648,193	0,00245
651,855	0,00242
655,518	0,0024
659,180	0,00236
662,842	0,00232
666,504	0,00229
670,166	0,00229
673,828	0,00231
677,490	0,00234
681,152	0,00235
684,814	0,00233
688,477	0,00227
692,139	0,00222
695,801	0,00216
699,463	0,00214
703,125	0,0022
706,787	0,00223
710,449	0,00218
714,111	0,00213
717,773	0,00207
721,436	0,00202
725,098	0,00201
728,760	0,00201
732,422	0,00202
736,084	0,00199
739,746	0,0019
743,408	0,00184
747,070	0,00185
750,732	0,00188
754,395	0,00189
758,057	0,00191
761,719	0,00193
765,381	0,00193
769,043	0,00192
772,705	0,00188
776,367	0,00182
780,029	0,00178
783,691	0,00173
787,354	0,0017
791,016	0,00174
794,678	0,0018
798,340	0,0018
802,002	0,00175
805,664	0,0017
809,326	0,00166
812,988	0,00161
816,650	0,00156
820,313	0,00158
823,975	0,00163
827,637	0,00164
831,299	0,00161
834,961	0,00158
838,623	0,00156
842,285	0,00154
845,947	0,00153
849,609	0,00152
853,271	0,00151
856,934	0,00153
860,596	0,00156
864,258	0,00156
867,920	0,00156
871,582	0,00155
875,244	0,00152
878,906	0,00149
882,568	0,00147
886,230	0,00142
