Frequency [Hz]	S(f)
1680,908	0,00361
1684,570	0,00362
1688,232	0,00363
1691,895	0,00361
1695,557	0,00357
1699,219	0,00355
1702,881	0,00355
1706,543	0,00352
1710,205	0,00344
1713,867	0,00336
1717,529	0,00339
1721,191	0,00351
1724,854	0,00355
1728,516	0,00349
1732,178	0,00347
1735,840	0,00353
1739,502	0,0036
1743,164	0,00362
1746,826	0,00358
1750,488	0,00352
1754,150	0,00342
1757,813	0,0033
1761,475	0,00328
1765,137	0,00336
1768,799	0,00343
1772,461	0,00343
1776,123	0,00339
1779,785	0,0034
1783,447	0,00345
1787,109	0,00342
1790,771	0,00336
1794,434	0,00335
1798,096	0,00336
1801,758	0,00334
1805,420	0,00334
1809,082	0,00339
1812,744	0,00342
1816,406	0,00338
1820,068	0,00334
1823,730	0,00337
1827,393	0,00342
1831,055	0,00341
1834,717	0,00334
1838,379	0,00333
1842,041	0,00335
1845,703	0,00337
1849,365	0,00342
1853,027	0,0035
1856,689	0,00352
1860,352	0,00344
1864,014	0,00334
1867,676	0,00332
1871,338	0,00332
1875,000	0,00332
1878,662	0,00332
1882,324	0,00327
1885,986	0,00322
1889,648	0,00321
1893,311	0,00325
1896,973	0,0033
1900,635	0,00332
1904,297	0,00327
1907,959	0,00318
1911,621	0,00312
1915,283	0,00312
1918,945	0,00314
1922,607	0,00312
1926,270	0,00312
1929,932	0,00314
1933,594	0,00315
1937,256	0,0031
1940,918	0,00306
1944,580	0,00304
1948,242	0,00306
1951,904	0,0031
1955,566	0,00311
1959,229	0,00306
1962,891	0,003
1966,553	0,00301
1970,215	0,00305
1973,877	0,00306
1977,539	0,00307
1981,201	0,00307
1984,863	0,00302
1988,525	0,00297
1992,188	0,00298
1995,850	0,003
1999,512	0,00302
2003,174	0,00307
2006,836	0,0031
2010,498	0,00307
2014,160	0,00302
2017,822	0,00297
2021,484	0,00296
2025,146	0,00293
2028,809	0,00288
2032,471	0,00285
2036,133	0,00283
2039,795	0,00288
2043,457	0,00293
2047,119	0,00293
2050,781	0,00292
2054,443	0,00294
2058,105	0,00294
2061,768	0,00292
2065,430	0,00291
2069,092	0,00295
2072,754	0,00297
2076,416	0,00296
2080,078	0,00292
2083,740	0,00285
2087,402	0,0028
2091,064	0,0028
2094,727	0,00285
2098,389	0,0029
2102,051	0,00292
2105,713	0,00291
2109,375	0,00288
2113,037	0,00285
2116,699	0,00283
2120,361	0,00282
2124,023	0,0028
2127,686	0,00283
2131,348	0,00287
2135,010	0,00285
2138,672	0,00279
2142,334	0,00278
2145,996	0,0028
2149,658	0,00276
2153,320	0,00271
2156,982	0,00276
2160,645	0,00283
2164,307	0,00282
2167,969	0,00278
2171,631	0,00277
2175,293	0,00281
2178,955	0,00287
2182,617	0,00282
2186,279	0,0027
2189,941	0,00263
2193,604	0,00261
2197,266	0,0026
2200,928	0,00262
2204,590	0,00267
2208,252	0,0027
2211,914	0,00266
2215,576	0,00266
2219,238	0,00272
2222,900	0,00276
2226,563	0,00272
2230,225	0,00263
2233,887	0,00253
2237,549	0,00248
2241,211	0,00251
2244,873	0,00254
2248,535	0,00258
2252,197	0,00265
2255,859	0,00269
2259,521	0,00267
2263,184	0,00264
2266,846	0,00262
2270,508	0,00259
2274,170	0,00256
2277,832	0,00255
2281,494	0,00256
2285,156	0,00259
2288,818	0,00259
2292,480	0,00256
2296,143	0,00252
2299,805	0,0025
2303,467	0,00251
2307,129	0,00253
2310,791	0,00255
2314,453	0,00252
2318,115	0,00247
2321,777	0,00247
2325,439	0,00247
2329,102	0,00246
2332,764	0,00249
2336,426	0,00252
2340,088	0,00251
2343,750	0,00249
2347,412	0,00248
2351,074	0,00247
2354,736	0,00244
2358,398	0,00243
