Frequency [Hz]	S(f)
0,000	0,0791
3,662	0,184
7,324	0,18
10,986	0,128
14,648	0,0975
18,311	0,0829
21,973	0,0736
25,635	0,0669
29,297	0,0632
32,959	0,0612
36,621	0,0601
40,283	0,059
43,945	0,0571
47,607	0,0557
51,270	0,0553
54,932	0,0554
58,594	0,0554
62,256	0,0546
65,918	0,0534
69,580	0,0526
73,242	0,0527
76,904	0,0532
80,566	0,0538
84,229	0,0543
87,891	0,0538
91,553	0,0524
95,215	0,0513
98,877	0,0505
102,539	0,0497
106,201	0,0485
109,863	0,0481
113,525	0,0479
117,188	0,0471
120,850	0,0471
124,512	0,0476
128,174	0,0479
131,836	0,0485
135,498	0,0497
139,160	0,0501
142,822	0,0496
146,484	0,0491
150,146	0,0489
153,809	0,0478
157,471	0,0465
161,133	0,0458
164,795	0,0454
168,457	0,046
172,119	0,0479
175,781	0,0493
179,443	0,0495
183,105	0,0486
186,768	0,0475
190,430	0,0475
194,092	0,048
197,754	0,0484
201,416	0,0488
205,078	0,0485
208,740	0,0475
212,402	0,0472
216,064	0,0479
219,727	0,0481
223,389	0,0477
227,051	0,0483
230,713	0,0496
234,375	0,0497
238,037	0,0491
241,699	0,0489
245,361	0,0487
249,023	0,0487
252,686	0,0486
256,348	0,0485
260,010	0,0483
263,672	0,0483
267,334	0,0487
270,996	0,0492
274,658	0,0493
278,320	0,0493
281,982	0,0488
285,645	0,0486
289,307	0,0486
292,969	0,0484
296,631	0,0488
300,293	0,0493
303,955	0,0494
307,617	0,0496
311,279	0,0499
314,941	0,0496
318,604	0,0484
322,266	0,0466
325,928	0,0453
329,590	0,0442
333,252	0,044
336,914	0,0459
340,576	0,0488
344,238	0,0509
347,900	0,0513
351,563	0,0501
355,225	0,0486
358,887	0,0481
362,549	0,0488
366,211	0,0497
369,873	0,0498
373,535	0,0496
377,197	0,0496
380,859	0,049
384,521	0,0484
388,184	0,0485
391,846	0,0491
395,508	0,0489
399,170	0,048
402,832	0,0474
406,494	0,0477
410,156	0,0483
413,818	0,0478
417,480	0,0465
421,143	0,0457
424,805	0,0458
428,467	0,0474
432,129	0,0494
435,791	0,0494
439,453	0,0473
443,115	0,0459
446,777	0,0465
450,439	0,0474
454,102	0,0465
457,764	0,0458
461,426	0,0464
465,088	0,0461
468,750	0,0447
472,412	0,0436
476,074	0,0439
479,736	0,0454
483,398	0,0461
487,061	0,0462
490,723	0,0466
494,385	0,0473
498,047	0,0472
501,709	0,0465
505,371	0,0459
509,033	0,0451
512,695	0,0441
516,357	0,0451
520,020	0,0476
523,682	0,0476
527,344	0,0452
531,006	0,0442
534,668	0,0448
538,330	0,0451
541,992	0,0448
545,654	0,0446
549,316	0,0445
552,979	0,045
556,641	0,0453
560,303	0,0448
563,965	0,0444
567,627	0,0441
571,289	0,0439
574,951	0,0435
578,613	0,0424
582,275	0,0417
585,938	0,042
589,600	0,0419
593,262	0,0415
596,924	0,0418
600,586	0,042
604,248	0,0414
607,910	0,0404
611,572	0,04
615,234	0,0403
618,896	0,0402
622,559	0,0404
626,221	0,0413
629,883	0,0425
633,545	0,0432
637,207	0,043
640,869	0,0425
644,531	0,0422
648,193	0,0419
651,855	0,0414
655,518	0,0412
659,180	0,0411
662,842	0,0409
666,504	0,0405
670,166	0,04
673,828	0,0396
677,490	0,0397
681,152	0,0396
684,814	0,0397
688,477	0,0407
692,139	0,0416
695,801	0,0415
699,463	0,0406
703,125	0,0395
706,787	0,0393
710,449	0,0394
714,111	0,0389
717,773	0,0383
721,436	0,0384
725,098	0,0389
728,760	0,039
732,422	0,0385
736,084	0,0375
739,746	0,0368
743,408	0,0375
747,070	0,0381
750,732	0,0373
754,395	0,0363
758,057	0,036
761,719	0,0362
765,381	0,0368
769,043	0,0372
772,705	0,0372
776,367	0,0374
780,029	0,0378
783,691	0,0377
787,354	0,0372
791,016	0,0374
794,678	0,0374
798,340	0,0361
802,002	0,0344
805,664	0,0337
809,326	0,0344
812,988	0,0354
816,650	0,0356
820,313	0,0354
823,975	0,0352
827,637	0,0349
831,299	0,035
834,961	0,0356
838,623	0,0353
842,285	0,0348
845,947	0,0348
849,609	0,0348
853,271	0,0344
856,934	0,0335
860,596	0,0331
864,258	0,0331
867,920	0,0331
871,582	0,0334
875,244	0,0338
878,906	0,0335
882,568	0,0327
886,230	0,0326
889,893	0,0333
893,555	0,0335
897,217	0,0333
900,879	0,033
904,541	0,0326
908,203	0,0322
911,865	0,0321
915,527	0,032
919,189	0,0317
922,852	0,0315
926,514	0,032
930,176	0,0327
933,838	0,0325
937,500	0,0317
941,162	0,031
944,824	0,0306
948,486	0,0307
952,148	0,0308
955,811	0,0305
959,473	0,03
963,135	0,0295
966,797	0,029
970,459	0,0286
974,121	0,0286
977,783	0,0291
981,445	0,0296
985,107	0,0297
988,770	0,0297
992,432	0,0299
996,094	0,03
999,756	0,0299
1003,418	0,0298
1007,080	0,0299
1010,742	0,0299
1014,404	0,0294
1018,066	0,0291
1021,729	0,029
1025,391	0,029
1029,053	0,0293
1032,715	0,0295
1036,377	0,0289
1040,039	0,0275
1043,701	0,0269
1047,363	0,0271
1051,025	0,0278
1054,688	0,0286
1058,350	0,0287
1062,012	0,0283
1065,674	0,028
1069,336	0,0277
1072,998	0,0273
1076,660	0,0269
1080,322	0,0263
1083,984	0,0261
1087,646	0,0264
1091,309	0,0263
1094,971	0,026
1098,633	0,0256
1102,295	0,0253
1105,957	0,0253
1109,619	0,0253
1113,281	0,025
1116,943	0,0251
1120,605	0,0251
1124,268	0,0248
1127,930	0,0249
1131,592	0,0252
1135,254	0,0252
1138,916	0,025
1142,578	0,0248
1146,240	0,0246
1149,902	0,0245
1153,564	0,0246
1157,227	0,0246
1160,889	0,0245
1164,551	0,0244
1168,213	0,0244
1171,875	0,0244
1175,537	0,0242
1179,199	0,0236
1182,861	0,023
1186,523	0,023
1190,186	0,0234
1193,848	0,0235
1197,510	0,0237
1201,172	0,0238
1204,834	0,0238
1208,496	0,0235
1212,158	0,023
1215,820	0,0222
1219,482	0,022
1223,145	0,0227
1226,807	0,0235
1230,469	0,0238
1234,131	0,0234
1237,793	0,0228
1241,455	0,0227
1245,117	0,0228
1248,779	0,0225
1252,441	0,0221
1256,104	0,022
1259,766	0,022
1263,428	0,022
1267,090	0,0219
1270,752	0,0219
1274,414	0,0224
1278,076	0,0227
1281,738	0,0222
1285,400	0,0219
1289,063	0,0217
1292,725	0,0214
1296,387	0,0208
1300,049	0,0204
1303,711	0,0205
1307,373	0,0208
1311,035	0,0208
1314,697	0,0207
1318,359	0,0205
1322,021	0,0204
1325,684	0,0204
1329,346	0,0205
1333,008	0,0209
1336,670	0,0211
1340,332	0,0208
1343,994	0,0205
1347,656	0,0205
1351,318	0,0204
1354,980	0,02
1358,643	0,0195
1362,305	0,0191
1365,967	0,0187
1369,629	0,0186
1373,291	0,019
1376,953	0,0198
1380,615	0,0204
1384,277	0,0205
1387,939	0,0203
1391,602	0,0199
1395,264	0,0195
1398,926	0,0191
1402,588	0,0189
1406,250	0,0189
1409,912	0,0188
1413,574	0,0184
1417,236	0,0182
1420,898	0,0184
1424,561	0,0184
1428,223	0,0187
1431,885	0,0191
1435,547	0,0191
1439,209	0,0188
1442,871	0,0186
1446,533	0,0184
1450,195	0,0184
1453,857	0,0182
1457,520	0,0175
1461,182	0,0169
1464,844	0,0169
1468,506	0,0172
1472,168	0,0173
1475,830	0,0173
1479,492	0,0174
1483,154	0,0174
1486,816	0,017
1490,479	0,0165
1494,141	0,0164
1497,803	0,0164
1501,465	0,0167
1505,127	0,017
1508,789	0,0172
1512,451	0,0171
1516,113	0,0167
1519,775	0,0165
1523,438	0,0169
1527,100	0,0174
1530,762	0,0174
1534,424	0,0171
1538,086	0,0165
1541,748	0,0159
1545,410	0,0157
1549,072	0,0159
1552,734	0,016
1556,396	0,0158
1560,059	0,0154
1563,721	0,0151
1567,383	0,0152
1571,045	0,0156
1574,707	0,0156
1578,369	0,0156
1582,031	0,0156
1585,693	0,0155
1589,355	0,0155
1593,018	0,0157
1596,680	0,0156
1600,342	0,0153
1604,004	0,0153
1607,666	0,0154
1611,328	0,0155
1614,990	0,0154
1618,652	0,0154
1622,314	0,0154
1625,977	0,0151
1629,639	0,0146
