Frequency [Hz]	S(f)
0,000	0,124
3,662	0,291
7,324	0,286
10,986	0,207
14,648	0,161
18,311	0,14
21,973	0,125
25,635	0,115
29,297	0,108
32,959	0,104
36,621	0,0985
40,283	0,0952
43,945	0,0951
47,607	0,0959
51,270	0,0953
54,932	0,0937
58,594	0,0918
62,256	0,0916
65,918	0,0927
69,580	0,0921
73,242	0,0903
76,904	0,0901
80,566	0,0901
84,229	0,0901
87,891	0,0897
91,553	0,0878
95,215	0,086
98,877	0,0867
102,539	0,0885
106,201	0,0899
109,863	0,0906
113,525	0,0888
117,188	0,0864
120,850	0,0876
124,512	0,0913
128,174	0,094
131,836	0,0924
135,498	0,0875
139,160	0,0849
142,822	0,0856
146,484	0,0865
150,146	0,0859
153,809	0,0855
157,471	0,0868
161,133	0,0893
164,795	0,0906
168,457	0,0899
172,119	0,0889
175,781	0,088
179,443	0,0868
183,105	0,0851
186,768	0,084
190,430	0,0841
194,092	0,085
197,754	0,0862
201,416	0,087
205,078	0,0866
208,740	0,0855
212,402	0,0859
216,064	0,0886
219,727	0,0905
223,389	0,0896
227,051	0,0876
230,713	0,0862
234,375	0,0862
238,037	0,0865
241,699	0,0855
245,361	0,0838
249,023	0,0826
252,686	0,0823
256,348	0,0828
260,010	0,0839
263,672	0,0843
267,334	0,0842
270,996	0,084
274,658	0,0834
278,320	0,0826
281,982	0,0819
285,645	0,0823
289,307	0,0838
292,969	0,0834
296,631	0,0815
300,293	0,0812
303,955	0,082
307,617	0,0813
311,279	0,0797
314,941	0,0777
318,604	0,0764
322,266	0,0785
325,928	0,0818
329,590	0,082
333,252	0,079
336,914	0,0768
340,576	0,0782
344,238	0,0804
347,900	0,0797
351,563	0,078
355,225	0,0769
358,887	0,0761
362,549	0,0758
366,211	0,0753
369,873	0,0741
373,535	0,0734
377,197	0,0731
380,859	0,0721
384,521	0,0709
388,184	0,0709
391,846	0,0718
395,508	0,0725
399,170	0,0724
402,832	0,0717
406,494	0,0724
410,156	0,0735
413,818	0,0733
417,480	0,0724
421,143	0,0712
424,805	0,0706
428,467	0,0705
432,129	0,0698
435,791	0,0697
439,453	0,0696
443,115	0,0677
446,777	0,0652
450,439	0,0651
454,102	0,0664
457,764	0,0671
461,426	0,0672
465,088	0,0672
468,750	0,0665
472,412	0,0653
476,074	0,0641
479,736	0,0632
483,398	0,0633
487,061	0,0637
490,723	0,063
494,385	0,0628
498,047	0,0644
501,709	0,0655
505,371	0,0634
509,033	0,0606
512,695	0,0591
516,357	0,0588
520,020	0,0597
523,682	0,0608
527,344	0,0609
531,006	0,0602
534,668	0,0602
538,330	0,0603
541,992	0,0587
545,654	0,0567
549,316	0,0563
552,979	0,0567
556,641	0,0562
560,303	0,0556
563,965	0,056
567,627	0,057
571,289	0,0575
574,951	0,0574
578,613	0,057
582,275	0,0561
585,938	0,0543
589,600	0,0528
593,262	0,0528
596,924	0,0535
600,586	0,0538
604,248	0,0542
607,910	0,0548
611,572	0,0544
615,234	0,0534
618,896	0,053
622,559	0,0524
626,221	0,0514
629,883	0,051
633,545	0,0507
637,207	0,0505
640,869	0,0504
644,531	0,0502
648,193	0,0499
651,855	0,0491
655,518	0,0479
659,180	0,0471
662,842	0,0475
666,504	0,0485
670,166	0,0485
673,828	0,0481
677,490	0,0487
681,152	0,0495
684,814	0,0492
688,477	0,0481
692,139	0,0463
695,801	0,0452
699,463	0,0456
703,125	0,0467
706,787	0,0471
710,449	0,046
714,111	0,0447
717,773	0,0445
721,436	0,0449
725,098	0,0449
728,760	0,0444
732,422	0,0435
736,084	0,0426
739,746	0,0424
743,408	0,0428
747,070	0,043
750,732	0,0424
754,395	0,0408
758,057	0,0397
761,719	0,04
765,381	0,04
769,043	0,0395
772,705	0,04
776,367	0,0409
780,029	0,0409
783,691	0,0403
787,354	0,0398
791,016	0,0395
794,678	0,0402
798,340	0,0411
802,002	0,0403
805,664	0,0388
809,326	0,0379
812,988	0,0372
816,650	0,0367
820,313	0,0361
823,975	0,036
827,637	0,0369
831,299	0,0379
834,961	0,0382
838,623	0,0378
842,285	0,0373
845,947	0,0379
849,609	0,0389
853,271	0,0392
856,934	0,0393
860,596	0,039
864,258	0,0377
867,920	0,0368
871,582	0,0366
875,244	0,0364
878,906	0,036
882,568	0,0358
886,230	0,0355
889,893	0,0347
893,555	0,0342
897,217	0,0343
900,879	0,0341
904,541	0,0339
908,203	0,0344
911,865	0,0348
915,527	0,0344
919,189	0,0333
922,852	0,0329
926,514	0,0335
930,176	0,0341
933,838	0,0337
937,500	0,0327
941,162	0,0322
944,824	0,0321
948,486	0,0322
952,148	0,0322
955,811	0,0317
959,473	0,0317
963,135	0,032
966,797	0,0318
970,459	0,0312
974,121	0,0308
977,783	0,0307
981,445	0,0309
985,107	0,0312
988,770	0,031
992,432	0,0306
996,094	0,0305
999,756	0,0305
1003,418	0,0297
1007,080	0,0287
1010,742	0,0286
1014,404	0,0291
1018,066	0,0291
1021,729	0,029
1025,391	0,0288
1029,053	0,0287
1032,715	0,0285
1036,377	0,0284
1040,039	0,029
1043,701	0,0295
1047,363	0,0291
1051,025	0,0282
1054,688	0,0275
1058,350	0,027
1062,012	0,0271
1065,674	0,0278
1069,336	0,0278
1072,998	0,027
1076,660	0,0264
1080,322	0,0265
1083,984	0,0269
1087,646	0,0272
1091,309	0,0273
1094,971	0,0272
1098,633	0,0268
1102,295	0,026
1105,957	0,0252
1109,619	0,0255
1113,281	0,026
1116,943	0,0262
1120,605	0,0259
1124,268	0,0252
1127,930	0,0246
1131,592	0,0248
1135,254	0,0255
1138,916	0,0259
1142,578	0,0255
1146,240	0,0251
1149,902	0,0245
1153,564	0,0241
1157,227	0,0243
1160,889	0,0243
1164,551	0,024
1168,213	0,0239
1171,875	0,0239
1175,537	0,0237
1179,199	0,0235
1182,861	0,0235
1186,523	0,0236
1190,186	0,0236
1193,848	0,0234
1197,510	0,0233
1201,172	0,0238
1204,834	0,0241
1208,496	0,0237
1212,158	0,0232
1215,820	0,0229
1219,482	0,0228
1223,145	0,0227
1226,807	0,0226
1230,469	0,0227
1234,131	0,0228
1237,793	0,0228
1241,455	0,0229
1245,117	0,0227
1248,779	0,0219
1252,441	0,0211
1256,104	0,0209
1259,766	0,0213
1263,428	0,0217
1267,090	0,0216
1270,752	0,0214
1274,414	0,0214
1278,076	0,0217
1281,738	0,0217
1285,400	0,0215
1289,063	0,0215
1292,725	0,0212
1296,387	0,0206
1300,049	0,0202
1303,711	0,0201
1307,373	0,0203
1311,035	0,0205
1314,697	0,0204
1318,359	0,0204
