Frequency [Hz]	S(f)
4552,002	0,00989
4555,664	0,00993
4559,326	0,00992
4562,988	0,00978
4566,650	0,00959
4570,313	0,00957
4573,975	0,00981
4577,637	0,01
4581,299	0,00988
4584,961	0,00964
4588,623	0,00971
4592,285	0,00976
4595,947	0,00962
4599,609	0,00947
4603,271	0,00946
4606,934	0,00956
4610,596	0,00949
4614,258	0,00926
4617,920	0,00932
4621,582	0,00964
4625,244	0,00988
4628,906	0,00979
4632,568	0,00956
4636,230	0,00951
4639,893	0,00957
4643,555	0,00947
4647,217	0,00928
4650,879	0,00917
4654,541	0,00916
4658,203	0,00925
4661,865	0,00937
4665,527	0,00937
4669,189	0,00928
4672,852	0,00928
4676,514	0,00934
4680,176	0,00924
4683,838	0,00899
4687,500	0,00883
4691,162	0,00878
4694,824	0,00876
4698,486	0,00865
4702,148	0,00866
4705,811	0,00902
4709,473	0,00935
4713,135	0,00942
4716,797	0,00944
4720,459	0,0094
4724,121	0,00923
4727,783	0,00912
4731,445	0,00902
4735,107	0,00881
4738,770	0,00877
4742,432	0,00887
4746,094	0,00898
4749,756	0,00904
4753,418	0,00891
4757,080	0,00873
4760,742	0,00879
4764,404	0,00895
4768,066	0,00882
4771,729	0,00873
4775,391	0,00904
4779,053	0,00931
4782,715	0,00923
4786,377	0,00905
4790,039	0,00903
4793,701	0,0091
4797,363	0,00908
4801,025	0,00898
4804,688	0,00893
4808,350	0,00881
4812,012	0,00854
4815,674	0,00844
4819,336	0,00852
4822,998	0,00846
4826,660	0,00838
4830,322	0,00851
4833,984	0,00879
4837,646	0,00895
4841,309	0,0088
4844,971	0,00852
4848,633	0,00831
4852,295	0,0083
4855,957	0,00869
4859,619	0,00915
4863,281	0,00915
4866,943	0,00873
4870,605	0,00844
4874,268	0,00845
4877,930	0,00857
4881,592	0,0086
4885,254	0,0085
4888,916	0,00851
4892,578	0,00871
4896,240	0,00888
4899,902	0,00882
4903,564	0,00863
4907,227	0,00842
4910,889	0,00824
4914,551	0,00813
4918,213	0,00811
4921,875	0,00824
4925,537	0,00839
4929,199	0,00834
4932,861	0,0083
4936,523	0,00837
4940,186	0,00838
4943,848	0,00832
4947,510	0,00827
4951,172	0,00834
4954,834	0,00846
4958,496	0,00847
4962,158	0,0084
4965,820	0,00834
4969,482	0,00821
4973,145	0,00806
4976,807	0,00804
4980,469	0,00805
4984,131	0,008
4987,793	0,00795
4991,455	0,00808
4995,117	0,00842
4998,779	0,00867
5002,441	0,00858
5006,104	0,00828
5009,766	0,00807
5013,428	0,00797
5017,090	0,00791
5020,752	0,00788
5024,414	0,00802
5028,076	0,00828
5031,738	0,00835
5035,400	0,00821
5039,063	0,00808
5042,725	0,00803
5046,387	0,00794
