Frequency [Hz]	S(f)
0,000	0,275
3,662	0,713
7,324	0,779
10,986	0,563
14,648	0,373
18,311	0,256
21,973	0,178
25,635	0,133
29,297	0,112
32,959	0,1
36,621	0,0912
40,283	0,0808
43,945	0,0712
47,607	0,0642
51,270	0,059
54,932	0,0564
58,594	0,0551
62,256	0,0545
65,918	0,0541
69,580	0,0512
73,242	0,0478
76,904	0,0456
80,566	0,0437
84,229	0,0434
87,891	0,0438
91,553	0,0424
95,215	0,0399
98,877	0,0381
102,539	0,0375
106,201	0,037
109,863	0,0361
113,525	0,0353
117,188	0,0356
120,850	0,0358
124,512	0,035
128,174	0,0339
131,836	0,0329
135,498	0,0317
139,160	0,0306
142,822	0,0307
146,484	0,0312
150,146	0,0316
153,809	0,0315
157,471	0,0299
161,133	0,0277
164,795	0,027
168,457	0,0276
172,119	0,0275
175,781	0,0268
179,443	0,0263
183,105	0,0265
186,768	0,027
190,430	0,0268
194,092	0,0263
197,754	0,0265
201,416	0,0262
205,078	0,025
208,740	0,0242
212,402	0,0242
216,064	0,0242
219,727	0,0238
223,389	0,023
227,051	0,0226
230,713	0,023
234,375	0,0238
238,037	0,0243
241,699	0,0244
245,361	0,0245
249,023	0,0245
252,686	0,0244
256,348	0,0242
260,010	0,0237
263,672	0,023
267,334	0,0223
270,996	0,0216
274,658	0,0213
278,320	0,0219
281,982	0,0225
285,645	0,0226
289,307	0,0224
292,969	0,0223
296,631	0,0224
300,293	0,0227
303,955	0,0225
307,617	0,0218
311,279	0,0211
314,941	0,0207
318,604	0,0211
322,266	0,0219
325,928	0,0229
329,590	0,0234
333,252	0,0225
336,914	0,0211
340,576	0,0203
344,238	0,0203
347,900	0,0208
351,563	0,0207
355,225	0,0203
358,887	0,0204
362,549	0,021
366,211	0,0212
369,873	0,0205
373,535	0,0194
377,197	0,0191
380,859	0,0193
384,521	0,0192
388,184	0,0194
391,846	0,0199
395,508	0,0199
399,170	0,0193
402,832	0,0187
406,494	0,0187
410,156	0,0194
413,818	0,0197
417,480	0,0194
421,143	0,0196
424,805	0,0199
428,467	0,0201
432,129	0,0206
435,791	0,0206
439,453	0,0197
443,115	0,0189
446,777	0,0184
450,439	0,0179
454,102	0,0181
457,764	0,019
461,426	0,0195
465,088	0,0194
468,750	0,0192
472,412	0,0189
476,074	0,0189
479,736	0,0192
483,398	0,019
487,061	0,0184
490,723	0,0182
494,385	0,0185
498,047	0,0185
501,709	0,0183
505,371	0,0186
509,033	0,0186
512,695	0,0178
516,357	0,0174
520,020	0,0179
523,682	0,0183
527,344	0,0179
531,006	0,0174
534,668	0,0177
538,330	0,0182
541,992	0,0183
545,654	0,0183
549,316	0,0183
552,979	0,0181
556,641	0,0178
560,303	0,0178
563,965	0,018
567,627	0,0177
571,289	0,0172
574,951	0,0167
578,613	0,0166
582,275	0,017
585,938	0,0172
589,600	0,0172
593,262	0,0173
596,924	0,0174
600,586	0,0174
604,248	0,0176
607,910	0,0175
611,572	0,0176
615,234	0,0177
618,896	0,0177
622,559	0,0179
626,221	0,0183
629,883	0,0185
633,545	0,0186
637,207	0,0183
640,869	0,0178
644,531	0,0177
648,193	0,0176
651,855	0,0173
655,518	0,0171
659,180	0,0173
662,842	0,0173
666,504	0,0172
670,166	0,0171
673,828	0,0173
677,490	0,0177
681,152	0,0179
684,814	0,0178
688,477	0,0178
692,139	0,0178
695,801	0,0178
699,463	0,0181
703,125	0,0179
706,787	0,0174
710,449	0,0175
714,111	0,0178
717,773	0,0178
721,436	0,0174
725,098	0,0168
728,760	0,0168
732,422	0,017
736,084	0,017
739,746	0,0172
743,408	0,0173
747,070	0,017
750,732	0,0167
754,395	0,0168
758,057	0,0171
761,719	0,0171
765,381	0,0172
769,043	0,0172
772,705	0,017
776,367	0,0168
780,029	0,0168
783,691	0,017
787,354	0,0169
791,016	0,0164
794,678	0,0162
798,340	0,0166
802,002	0,0168
805,664	0,017
809,326	0,017
812,988	0,0169
816,650	0,017
820,313	0,017
823,975	0,0167
827,637	0,0161
831,299	0,0161
834,961	0,0167
838,623	0,0171
842,285	0,0169
845,947	0,0168
849,609	0,0171
853,271	0,0175
856,934	0,0172
860,596	0,0166
864,258	0,0159
867,920	0,0156
871,582	0,0158
875,244	0,0162
878,906	0,0164
882,568	0,0165
886,230	0,0166
889,893	0,0171
893,555	0,0175
897,217	0,0174
900,879	0,0167
904,541	0,0161
908,203	0,0163
911,865	0,0169
915,527	0,0168
919,189	0,0165
922,852	0,016
926,514	0,0159
930,176	0,0161
933,838	0,0158
937,500	0,0154
941,162	0,0155
944,824	0,0159
948,486	0,0163
952,148	0,0165
955,811	0,0165
959,473	0,0166
963,135	0,0168
966,797	0,0169
970,459	0,0166
974,121	0,0161
977,783	0,0164
981,445	0,0171
985,107	0,0173
988,770	0,017
992,432	0,0166
996,094	0,0165
999,756	0,0161
1003,418	0,0158
1007,080	0,016
1010,742	0,0162
1014,404	0,0159
1018,066	0,0156
1021,729	0,0155
1025,391	0,0156
1029,053	0,0158
1032,715	0,0161
1036,377	0,0163
1040,039	0,0164
1043,701	0,0164
1047,363	0,0164
1051,025	0,0163
1054,688	0,0161
1058,350	0,0159
1062,012	0,016
1065,674	0,0163
1069,336	0,0163
1072,998	0,0163
1076,660	0,0163
1080,322	0,0161
1083,984	0,0158
1087,646	0,0155
1091,309	0,0154
1094,971	0,0155
1098,633	0,0155
1102,295	0,0156
1105,957	0,0159
1109,619	0,0159
1113,281	0,0158
1116,943	0,0157
1120,605	0,0158
1124,268	0,016
1127,930	0,0162
1131,592	0,0164
1135,254	0,0167
1138,916	0,0163
1142,578	0,0157
1146,240	0,0154
1149,902	0,0157
1153,564	0,0161
1157,227	0,0162
1160,889	0,016
1164,551	0,0158
1168,213	0,0158
1171,875	0,0157
1175,537	0,0158
1179,199	0,016
1182,861	0,0159
1186,523	0,0158
1190,186	0,0161
1193,848	0,0163
1197,510	0,0164
1201,172	0,0163
1204,834	0,0162
1208,496	0,0161
1212,158	0,0161
1215,820	0,0162
1219,482	0,0163
1223,145	0,0162
1226,807	0,016
1230,469	0,0158
1234,131	0,0156
1237,793	0,0158
1241,455	0,0164
1245,117	0,0168
1248,779	0,0167
1252,441	0,0166
1256,104	0,0164
1259,766	0,0162
1263,428	0,0161
1267,090	0,0158
1270,752	0,016
1274,414	0,0165
1278,076	0,0165
1281,738	0,0162
1285,400	0,0164
1289,063	0,0164
1292,725	0,0161
1296,387	0,016
1300,049	0,016
1303,711	0,016
1307,373	0,0165
1311,035	0,0169
1314,697	0,0168
1318,359	0,0164
1322,021	0,016
1325,684	0,0157
1329,346	0,0158
1333,008	0,0162
1336,670	0,0165
1340,332	0,0166
1343,994	0,0166
1347,656	0,0162
1351,318	0,0161
1354,980	0,0163
1358,643	0,0163
1362,305	0,0163
1365,967	0,0162
1369,629	0,016
1373,291	0,0163
1376,953	0,0171
1380,615	0,0173
1384,277	0,0166
1387,939	0,0159
1391,602	0,0155
1395,264	0,0157
1398,926	0,0163
1402,588	0,0164
1406,250	0,016
1409,912	0,0159
1413,574	0,0163
1417,236	0,0171
1420,898	0,0175
1424,561	0,017
1428,223	0,0165
1431,885	0,0165
1435,547	0,0165
1439,209	0,0164
1442,871	0,0163
1446,533	0,0164
1450,195	0,0165
1453,857	0,0162
1457,520	0,016
1461,182	0,0162
1464,844	0,0163
1468,506	0,0163
1472,168	0,0163
1475,830	0,0163
1479,492	0,0162
1483,154	0,0161
1486,816	0,0162
1490,479	0,0167
1494,141	0,0172
1497,803	0,017
1501,465	0,0167
1505,127	0,0167
1508,789	0,0169
1512,451	0,0169
1516,113	0,017
1519,775	0,0168
1523,438	0,0163
1527,100	0,0161
1530,762	0,016
1534,424	0,0156
1538,086	0,0155
1541,748	0,0159
1545,410	0,0161
1549,072	0,0161
1552,734	0,016
1556,396	0,0162
1560,059	0,0165
1563,721	0,0167
1567,383	0,0167
1571,045	0,0166
1574,707	0,0166
1578,369	0,0168
1582,031	0,0168
1585,693	0,0172
1589,355	0,0174
1593,018	0,0169
1596,680	0,0161
1600,342	0,0157
1604,004	0,0158
1607,666	0,016
1611,328	0,016
1614,990	0,0159
1618,652	0,0161
1622,314	0,0167
1625,977	0,0172
1629,639	0,0176
1633,301	0,0176
1636,963	0,0171
1640,625	0,0164
1644,287	0,0161
1647,949	0,0164
1651,611	0,0168
1655,273	0,0169
1658,936	0,0168
1662,598	0,0166
1666,260	0,0164
1669,922	0,0162
1673,584	0,0162
1677,246	0,0162
1680,908	0,0164
1684,570	0,0165
1688,232	0,0165
1691,895	0,0163
1695,557	0,016
1699,219	0,016
1702,881	0,0161
1706,543	0,0163
1710,205	0,0163
1713,867	0,0165
1717,529	0,0167
1721,191	0,0168
1724,854	0,0169
1728,516	0,017
1732,178	0,0171
1735,840	0,017
1739,502	0,0167
1743,164	0,0168
1746,826	0,0169
1750,488	0,0167
1754,150	0,0168
1757,813	0,0172
1761,475	0,0174
1765,137	0,0175
1768,799	0,0177
1772,461	0,0179
1776,123	0,018
1779,785	0,0179
1783,447	0,0178
1787,109	0,0178
1790,771	0,0175
1794,434	0,0171
1798,096	0,0169
1801,758	0,0167
1805,420	0,0165
1809,082	0,0165
1812,744	0,017
1816,406	0,0173
1820,068	0,0172
1823,730	0,0171
1827,393	0,017
1831,055	0,0169
1834,717	0,0168
1838,379	0,0167
1842,041	0,017
1845,703	0,0173
1849,365	0,0173
1853,027	0,0173
1856,689	0,0174
1860,352	0,0174
1864,014	0,0173
1867,676	0,0167
1871,338	0,0166
1875,000	0,0172
1878,662	0,0177
1882,324	0,0177
1885,986	0,0174
1889,648	0,0174
1893,311	0,0174
1896,973	0,0172
1900,635	0,0168
1904,297	0,0164
1907,959	0,0166
1911,621	0,0168
1915,283	0,0166
1918,945	0,0165
1922,607	0,0164
1926,270	0,0162
1929,932	0,0163
1933,594	0,0164
1937,256	0,0163
1940,918	0,0164
1944,580	0,0168
1948,242	0,0172
1951,904	0,0171
1955,566	0,0168
1959,229	0,0168
1962,891	0,0168
1966,553	0,0165
1970,215	0,0161
1973,877	0,0161
1977,539	0,0162
1981,201	0,0163
1984,863	0,0165
1988,525	0,0168
1992,188	0,0169
1995,850	0,017
1999,512	0,0171
2003,174	0,0172
2006,836	0,0174
2010,498	0,0173
2014,160	0,0171
2017,822	0,0168
2021,484	0,0165
2025,146	0,0167
2028,809	0,017
2032,471	0,0172
2036,133	0,0171
2039,795	0,0166
2043,457	0,0162
2047,119	0,0162
2050,781	0,0164
2054,443	0,0167
2058,105	0,0168
2061,768	0,0168
2065,430	0,0167
2069,092	0,0168
2072,754	0,0168
2076,416	0,0165
2080,078	0,0163
2083,740	0,0164
2087,402	0,0163
2091,064	0,0163
2094,727	0,0166
2098,389	0,0169
2102,051	0,017
2105,713	0,0169
2109,375	0,0169
2113,037	0,0172
2116,699	0,0175
2120,361	0,0178
2124,023	0,018
2127,686	0,0181
2131,348	0,0181
2135,010	0,0181
2138,672	0,0184
2142,334	0,0189
2145,996	0,0193
2149,658	0,0194
2153,320	0,0189
2156,982	0,0179
2160,645	0,0172
2164,307	0,0171
2167,969	0,0168
2171,631	0,0168
2175,293	0,0172
2178,955	0,0174
2182,617	0,0174
2186,279	0,0173
2189,941	0,0167
2193,604	0,0161
2197,266	0,0164
2200,928	0,0171
2204,590	0,0173
2208,252	0,0173
2211,914	0,017
2215,576	0,0165
2219,238	0,016
2222,900	0,0157
2226,563	0,0156
2230,225	0,0158
2233,887	0,016
2237,549	0,0161
2241,211	0,0161
2244,873	0,0163
2248,535	0,0167
2252,197	0,0167
2255,859	0,0165
2259,521	0,0165
2263,184	0,0164
2266,846	0,0161
2270,508	0,0162
2274,170	0,0163
2277,832	0,0161
2281,494	0,0157
2285,156	0,0155
2288,818	0,0157
2292,480	0,0162
2296,143	0,016
2299,805	0,0155
2303,467	0,0154
2307,129	0,0157
2310,791	0,016
2314,453	0,0161
2318,115	0,0163
2321,777	0,0166
2325,439	0,0165
2329,102	0,016
2332,764	0,0153
2336,426	0,0149
2340,088	0,0151
2343,750	0,0154
2347,412	0,0159
2351,074	0,016
2354,736	0,0158
2358,398	0,0156
2362,061	0,0154
2365,723	0,0152
2369,385	0,0151
2373,047	0,015
2376,709	0,015
2380,371	0,0153
2384,033	0,0155
2387,695	0,0154
2391,357	0,0152
2395,020	0,015
2398,682	0,015
2402,344	0,0152
2406,006	0,0153
2409,668	0,0152
2413,330	0,0149
2416,992	0,0147
2420,654	0,0147
2424,316	0,0149
2427,979	0,015
2431,641	0,015
2435,303	0,015
2438,965	0,015
2442,627	0,0147
2446,289	0,0145
2449,951	0,0146
2453,613	0,0148
2457,275	0,0148
2460,938	0,0148
2464,600	0,0148
2468,262	0,0146
2471,924	0,0142
2475,586	0,0141
2479,248	0,0142
2482,910	0,0144
2486,572	0,0143
2490,234	0,0139
2493,896	0,0138
2497,559	0,0141
2501,221	0,0143
2504,883	0,0141
2508,545	0,0139
2512,207	0,014
2515,869	0,0141
2519,531	0,014
2523,193	0,014
2526,855	0,0138
2530,518	0,0137
2534,180	0,0138
2537,842	0,0138
2541,504	0,0139
2545,166	0,0138
2548,828	0,0135
2552,490	0,0135
2556,152	0,0137
2559,814	0,0139
2563,477	0,0138
2567,139	0,0136
2570,801	0,0134
2574,463	0,0134
2578,125	0,0134
2581,787	0,0133
2585,449	0,0135
2589,111	0,0138
2592,773	0,0139
2596,436	0,0138
2600,098	0,0134
2603,760	0,0132
2607,422	0,0132
2611,084	0,0132
2614,746	0,0132
2618,408	0,0133
2622,070	0,0133
2625,732	0,0131
2629,395	0,013
2633,057	0,0132
2636,719	0,0131
2640,381	0,0126
2644,043	0,0124
2647,705	0,0125
2651,367	0,0126
2655,029	0,0125
2658,691	0,0124
2662,354	0,0124
2666,016	0,0122
2669,678	0,012
2673,340	0,012
2677,002	0,0119
2680,664	0,0118
2684,326	0,0118
2687,988	0,0119
2691,650	0,0121
2695,313	0,0123
2698,975	0,0125
2702,637	0,0127
2706,299	0,0127
2709,961	0,0125
2713,623	0,0122
2717,285	0,0121
2720,947	0,012
2724,609	0,0118
2728,271	0,0117
2731,934	0,0119
2735,596	0,0119
2739,258	0,0118
2742,920	0,0116
2746,582	0,0115
2750,244	0,0113
2753,906	0,0113
2757,568	0,0115
2761,230	0,0115
2764,893	0,0115
2768,555	0,0114
2772,217	0,0115
2775,879	0,0119
2779,541	0,0124
2783,203	0,0123
2786,865	0,0119
2790,527	0,0115
2794,189	0,0114
2797,852	0,0115
2801,514	0,0115
2805,176	0,0114
2808,838	0,0114
2812,500	0,0114
2816,162	0,0111
2819,824	0,0109
2823,486	0,011
2827,148	0,0112
2830,811	0,0111
2834,473	0,011
2838,135	0,0111
2841,797	0,0111
2845,459	0,0108
2849,121	0,0105
2852,783	0,0105
2856,445	0,0105
2860,107	0,0106
2863,770	0,0109
2867,432	0,0109
2871,094	0,0105
2874,756	0,0104
2878,418	0,0106
2882,080	0,0106
2885,742	0,0103
2889,404	0,0102
2893,066	0,0102
2896,729	0,0104
2900,391	0,0107
2904,053	0,0108
2907,715	0,0106
2911,377	0,0105
2915,039	0,0105
2918,701	0,0105
2922,363	0,0105
2926,025	0,0108
2929,688	0,0109
2933,350	0,0107
2937,012	0,0105
2940,674	0,0105
2944,336	0,0104
2947,998	0,0102
2951,660	0,0101
2955,322	0,0101
2958,984	0,0103
2962,646	0,0104
2966,309	0,0105
2969,971	0,0105
2973,633	0,0103
2977,295	0,0101
2980,957	0,0101
2984,619	0,0101
2988,281	0,0101
2991,943	0,0101
2995,605	0,00997
2999,268	0,00979
3002,930	0,00957
3006,592	0,0095
3010,254	0,00962
3013,916	0,00974
3017,578	0,00977
3021,240	0,00988
3024,902	0,00994
3028,564	0,00968
3032,227	0,00941
3035,889	0,00939
3039,551	0,00949
3043,213	0,00973
3046,875	0,0101
3050,537	0,0104
3054,199	0,0105
3057,861	0,0104
3061,523	0,0102
3065,186	0,00997
3068,848	0,00976
3072,510	0,00955
3076,172	0,00936
3079,834	0,00929
3083,496	0,00935
3087,158	0,00938
3090,820	0,00926
3094,482	0,00923
3098,145	0,00946
3101,807	0,00948
3105,469	0,00912
3109,131	0,00881
3112,793	0,00886
3116,455	0,00904
3120,117	0,00903
3123,779	0,00895
3127,441	0,00893
3131,104	0,00902
3134,766	0,0091
3138,428	0,00893
3142,090	0,00883
3145,752	0,00901
3149,414	0,00924
3153,076	0,00935
3156,738	0,00937
3160,400	0,00927
3164,063	0,00907
3167,725	0,00892
3171,387	0,00893
3175,049	0,009
3178,711	0,00893
3182,373	0,00875
3186,035	0,00877
3189,697	0,00901
3193,359	0,00909
3197,021	0,00897
3200,684	0,00889
3204,346	0,009
3208,008	0,00919
3211,670	0,00921
3215,332	0,00921
3218,994	0,00929
3222,656	0,00924
3226,318	0,00917
3229,980	0,00926
3233,643	0,00944
3237,305	0,00968
3240,967	0,00988
3244,629	0,0099
3248,291	0,00981
3251,953	0,00976
3255,615	0,00976
3259,277	0,00979
3262,939	0,00974
3266,602	0,00942
3270,264	0,00918
3273,926	0,0092
3277,588	0,00934
3281,250	0,00943
3284,912	0,00943
3288,574	0,00944
3292,236	0,00936
3295,898	0,00907
3299,561	0,00881
3303,223	0,00866
3306,885	0,00857
3310,547	0,00856
3314,209	0,00865
3317,871	0,00881
3321,533	0,00907
3325,195	0,00931
3328,857	0,00935
3332,520	0,00928
3336,182	0,00914
3339,844	0,00894
3343,506	0,00883
3347,168	0,0088
3350,830	0,00893
3354,492	0,00908
3358,154	0,00907
3361,816	0,00901
3365,479	0,00899
3369,141	0,00901
3372,803	0,00909
3376,465	0,00933
3380,127	0,00962
3383,789	0,00974
3387,451	0,00972
3391,113	0,0096
3394,775	0,00952
3398,438	0,00969
3402,100	0,01
3405,762	0,0102
3409,424	0,0101
3413,086	0,00978
3416,748	0,00945
3420,410	0,0092
3424,072	0,00907
3427,734	0,00901
3431,396	0,00909
3435,059	0,00923
3438,721	0,00933
3442,383	0,00938
3446,045	0,00925
3449,707	0,00895
3453,369	0,00865
3457,031	0,00862
3460,693	0,00871
3464,355	0,0085
3468,018	0,00806
3471,680	0,00774
3475,342	0,00771
3479,004	0,00782
3482,666	0,00785
3486,328	0,00778
3489,990	0,00765
3493,652	0,00753
3497,314	0,00751
3500,977	0,00765
3504,639	0,00783
3508,301	0,00779
3511,963	0,00753
